mid,year,round,date,venue,team,opponent,player,ED,DE_pct,CCL,SCL,TO,MG,SI,ITC,T5,TOG_pct
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,H Sheezel,25,73.5,0,1,9,631,3,6,0,86
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,L D-Uniacke,25,78.1,3,7,4,434,8,3,0,87
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,J Ziebell,25,96.2,0,0,5,667,4,3,0,84
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,J Simpkin,20,80.0,3,4,4,333,6,1,0,86
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,T Powell,17,70.8,1,3,3,290,8,2,1,78
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,L McDonald,16,72.7,0,0,7,392,0,8,0,89
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,L Shiels,13,68.4,0,1,3,191,3,4,1,84
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,B Scott,10,58.8,0,1,3,329,5,2,0,84
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,C Taylor,9,52.9,0,1,4,283,4,1,1,84
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,W Phillips,13,76.5,0,4,4,144,5,2,0,53
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,B Cunnington,10,62.5,0,1,5,198,5,3,1,75
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,H Greenwood,9,60.0,1,3,0,173,5,4,0,76
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,A Bonar,15,100.0,0,0,1,38,3,7,0,85
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,J Goater,10,66.7,0,0,0,202,2,5,0,81
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,C Zurhaar,11,78.6,0,1,2,313,8,2,1,81
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,C Comben,8,61.5,1,2,4,219,11,1,0,81
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,M Bergman,12,92.3,0,0,2,230,4,4,0,86
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,G Logue,8,80.0,0,0,2,107,0,6,0,96
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,N Larkey,9,100.0,0,0,0,169,7,0,1,95
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,K Turner,5,62.5,0,1,1,93,1,1,1,69
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,J Stephenson,3,37.5,0,0,3,124,2,0,4,66
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,P Curtis,5,62.5,0,1,3,167,4,0,1,78
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,North Melbourne,West Coast,T Xerri,3,60.0,1,0,0,-22,1,0,1,15
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,L Shuey,18,66.7,2,2,7,594,5,0,0,74
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,S Hurn,22,88.0,0,0,3,598,2,9,0,81
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,D Sheed,20,80.0,3,1,3,126,7,3,0,77
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,A Gaff,20,87.0,1,2,2,338,6,2,0,88
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,J McGovern,19,86.4,0,0,3,357,4,12,0,87
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,T Kelly,13,59.1,2,2,8,395,6,2,0,78
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,T Cole,18,90.0,0,0,1,302,3,6,0,77
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,T Barrass,17,94.4,0,0,8,382,1,8,0,100
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,L Duggan,14,77.8,0,0,6,378,1,5,0,84
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,A Witherden,14,77.8,0,0,2,189,4,5,0,81
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,R Ginbey,8,53.3,1,2,2,141,3,1,1,72
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,J Darling,9,64.3,0,0,1,196,8,0,0,85
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,J Jones,11,78.6,0,0,2,74,4,2,1,87
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,L Ryan,11,84.6,0,1,2,272,8,3,1,83
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,J Cripps,9,75.0,0,0,1,125,8,1,1,88
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,J Hunt,11,91.7,1,1,3,231,1,3,0,89
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,N Long,8,80.0,0,1,3,157,4,1,2,67
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,O Allen,6,66.7,0,0,0,117,6,0,0,89
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,X O'Neill,7,87.5,0,1,2,211,2,2,1,81
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,B Williams,8,100.0,2,1,1,150,3,3,2,80
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,C Chesser,4,80.0,0,0,2,99,0,0,0,69
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,C Jamieson,2,66.7,0,0,1,3,0,1,0,50
10753,2023,R1,"Saturday, 18th March 2023",Marvel Stadium,West Coast,North Melbourne,J Petruccelle,1,100.0,0,0,1,2,0,0,0,32
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,O Wines,19,65.5,2,4,5,387,6,3,0,70
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,D B-Jones,24,88.9,0,1,2,293,7,7,0,78
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,J H-Francis,19,76.0,4,3,2,532,11,3,0,84
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,R Burton,18,75.0,0,0,5,512,5,9,0,84
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,Z Butters,18,75.0,0,4,1,340,7,2,0,77
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,C Rozee,17,73.9,0,1,3,466,10,0,0,84
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,M Bergman,11,47.8,0,4,4,482,8,2,0,81
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,X Duursma,18,81.8,1,4,6,347,3,3,0,83
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,S P-Pepper,13,61.9,3,0,3,293,8,2,2,80
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,K Farrell,17,81.0,0,1,3,381,3,3,0,79
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,W Drew,16,80.0,2,1,1,73,4,1,1,73
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,D Houston,18,94.7,1,3,1,392,4,3,0,82
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,W Rioli,12,75.0,1,2,0,267,8,1,1,78
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,A Aliir,13,86.7,0,0,1,55,2,9,0,95
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,C Dixon,7,50.0,0,1,4,285,12,1,0,90
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,S Lycett,11,84.6,1,1,2,6,9,2,0,82
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,M Georgiades,8,61.5,0,0,2,175,7,0,1,79
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,T Jonas,10,83.3,0,0,2,211,2,6,0,95
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,L Jones,8,66.7,1,1,0,107,6,1,1,70
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,T Marshall,10,90.9,0,0,1,152,8,1,2,87
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,T McKenzie,8,80.0,0,0,1,166,1,6,0,87
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,O Fantasia,4,44.4,0,0,3,170,3,1,1,58
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Port Adelaide,Brisbane,F Evans,1,50.0,0,0,0,0,1,0,0,23
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,D Rich,22,84.6,1,1,7,1010,3,7,0,87
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,L Neale,13,65.0,1,4,3,246,1,0,1,86
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,C McKenna,16,80.0,0,0,2,394,3,5,0,80
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Dunkley,14,73.7,4,3,1,29,0,2,0,82
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,Z Bailey,12,75.0,0,2,3,254,7,3,1,82
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Berry,11,73.3,0,0,4,304,3,2,0,72
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,K Coleman,9,60.0,0,1,5,429,3,3,0,68
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,C Rayner,11,78.6,0,0,4,335,1,8,0,78
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,H McCluggage,9,69.2,3,0,3,152,2,1,2,79
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,W Ashcroft,5,38.5,2,2,4,223,1,0,0,81
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,H Andrews,10,90.9,0,0,1,139,3,6,0,100
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,O McInerney,4,36.4,2,2,5,221,3,0,0,85
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,D Wilmot,6,54.5,0,1,4,264,2,3,0,77
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Daniher,6,60.0,0,1,2,228,2,2,0,86
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Gunston,6,66.7,0,0,4,141,3,2,0,81
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,L McCarthy,7,87.5,1,2,0,149,4,1,1,84
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Tunstill,6,85.7,0,1,2,53,2,3,0,52
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,C Cameron,2,33.3,0,3,4,174,2,0,1,83
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,D Robertson,2,33.3,0,1,3,114,1,0,0,72
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,E Hipwood,4,100.0,0,0,2,141,1,0,0,82
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,B Starcevich,1,25.0,0,0,2,54,0,2,0,86
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Payne,3,75.0,0,0,1,97,1,2,0,95
10754,2023,R1,"Saturday, 18th March 2023",Adelaide Oval,Brisbane,Port Adelaide,J Prior,2,100.0,0,0,0,89,0,0,0,23
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,T Miller,20,69.0,1,6,6,454,2,3,4,84
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,M Rowell,16,57.1,3,6,7,341,5,4,0,88
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,C Constable,12,46.2,0,0,11,676,2,5,0,81
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,J Witts,14,56.0,3,7,3,285,5,0,0,87
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,D Macpherson,16,72.7,0,0,2,226,1,6,0,86
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,D Swallow,11,55.0,2,3,4,336,1,4,0,76
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,B Uwland,14,70.0,0,1,5,380,0,9,0,79
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,S Flanders,15,78.9,0,0,3,219,4,4,0,83
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,J Farrar,14,77.8,0,0,3,413,2,7,0,86
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,N Anderson,10,58.8,3,1,3,361,4,3,0,82
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,B Ainsworth,12,75.0,1,0,5,244,5,6,0,86
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,A Davies,6,37.5,0,2,5,190,2,1,0,69
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,N Holman,10,66.7,1,1,4,224,3,1,0,89
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,E Hollands,4,26.7,0,1,8,319,1,2,0,85
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,B Long,11,84.6,0,1,3,316,1,4,0,88
10756,2023,R1,"Saturday, 18th March 2023",People First Stadium,Gold Coast,Sydney,C Ballard,10,76.9,0,0,3,193,3,10,0,91
