mid,year,round,date,venue,team,opponent,player,ED,DE_pct,CCL,SCL,TO,MG,SI,ITC,T5,TOG_pct
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,L Casboult,7,70.0,1,0,3,112,2,2,2,81
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,S White,7,70.0,0,0,4,160,1,4,0,85
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,J Weitering,9,90.0,0,0,2,149,6,0,0,76
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,C Curnow,6,75.0,0,0,5,213,1,0,1,76
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,D Armfield,5,83.3,0,0,1,32,1,0,1,82
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,H Macreadie,6,100.0,0,0,1,43,2,3,0,81
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Carlton,Richmond,J Pickett,3,60.0,0,0,0,114,2,0,0,68
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,D Martin,24,72.7,5,1,5,801,13,2,2,89
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,D Prestia,23,82.1,2,4,4,386,5,4,0,77
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,S Grigg,21,77.8,2,2,5,448,7,5,0,85
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,T Cotchin,17,81.0,3,5,4,410,5,2,2,79
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,B Ellis,20,95.2,0,1,1,448,5,4,0,89
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,J Castagna,11,55.0,1,1,7,305,10,3,2,83
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,R Conca,13,68.4,0,0,2,441,4,5,0,81
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,D Butler,13,68.4,0,1,2,284,9,3,2,86
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,J Caddy,14,82.4,1,2,3,289,5,2,1,77
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,K McIntosh,10,62.5,0,0,6,441,1,5,0,76
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,S Edwards,13,86.7,0,1,2,237,6,4,1,68
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,B Houli,13,92.9,0,1,2,220,2,5,0,69
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,D Astbury,11,84.6,0,0,4,202,1,9,0,100
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,J Riewoldt,8,66.7,0,1,6,309,6,0,4,96
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,D Grimes,11,100.0,0,0,0,172,0,7,0,81
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,N Vlastuin,11,100.0,0,1,1,175,4,4,2,78
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,S Lloyd,6,60.0,0,0,3,20,2,1,1,73
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,D Rioli,9,90.0,1,0,2,110,5,1,1,85
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,A Rance,8,88.9,0,0,3,247,0,8,0,93
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,T Hunt,7,77.8,0,0,3,95,3,4,0,77
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,B Griffiths,8,88.9,0,1,3,177,5,1,5,80
9307,2017,R1,"Thursday, 23rd March 2017",MCG,Richmond,Carlton,T Nankervis,7,87.5,1,2,0,153,5,2,0,78
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,S Pendlebury,29,82.9,5,5,2,465,9,6,0,82
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,S Sidebottom,29,82.9,2,4,1,420,7,2,1,87
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,T Adams,20,60.6,1,6,7,536,6,4,0,76
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,A Treloar,24,72.7,2,4,9,564,4,1,1,75
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,J Howe,22,84.6,0,0,4,344,4,11,0,92
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,T Phillips,17,65.4,2,2,7,350,3,4,0,80
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,J Ramsay,19,76.0,0,0,4,357,4,4,0,90
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,A Fasolo,14,63.6,0,1,2,252,12,2,1,85
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,W H-Elliott,19,86.4,1,0,1,380,5,2,0,90
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,J Smith,14,70.0,0,0,4,325,3,5,0,92
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,J White,12,66.7,0,0,3,299,7,1,1,85
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,J Crisp,10,58.8,0,1,3,212,3,0,1,77
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,B Maynard,16,100.0,1,0,4,305,1,6,0,83
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,T Varcoe,12,80.0,0,0,1,64,4,1,0,78
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,J Blair,8,53.3,1,2,2,143,5,4,3,80
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,C Mayne,9,69.2,0,0,3,136,5,1,3,75
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,B Reid,10,83.3,0,1,2,144,1,1,0,83
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,B Grundy,10,83.3,1,0,1,125,6,2,0,75
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,H Schade,9,90.0,0,0,2,103,2,1,0,85
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,D Moore,6,60.0,0,0,5,168,2,1,1,83
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,T Goldsack,8,100.0,0,0,1,124,1,2,0,75
9308,2017,R1,"Friday, 24th March 2017",MCG,Collingwood,Western Bulldogs,M Cox,4,50.0,0,0,2,47,4,2,0,69
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,J Johannisen,26,86.7,2,0,3,424,7,4,0,82
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,M Boyd,19,73.1,0,1,1,311,7,4,1,80
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,J Macrae,20,80.0,0,2,5,368,3,5,0,79
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,L Dahlhaus,16,66.7,3,2,3,167,6,1,0,75
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,R Murphy,19,86.4,0,1,5,402,7,5,0,87
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,M Bontempelli,18,81.8,0,1,1,277,8,1,2,82
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,C Daniel,15,68.2,1,1,6,297,5,3,0,77
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,L Hunter,16,76.2,0,0,5,310,8,2,0,83
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,L Picken,17,85.0,0,1,0,223,7,3,0,80
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,M Suckling,17,89.5,0,0,3,624,5,6,0,74
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,S Crameri,13,76.5,0,1,4,146,7,4,2,75
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,S Biggs,11,64.7,0,0,5,474,2,3,0,80
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,D Morris,14,87.5,0,0,2,166,2,5,0,97
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,T Liberatore,11,68.8,1,2,3,219,5,3,3,77
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,T Cloke,8,57.1,1,1,1,331,5,3,1,82
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,E Wood,12,85.7,0,0,3,277,1,4,0,82
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,J Stringer,8,57.1,0,1,1,266,6,0,0,78
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,Z Cordy,11,78.6,0,1,4,296,4,4,1,89
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,T McLean,9,69.2,0,1,2,109,3,2,1,76
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,L Jong,9,81.8,1,0,0,63,4,3,0,85
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,F Roberts,9,90.0,0,0,4,204,1,4,0,92
9308,2017,R1,"Friday, 24th March 2017",MCG,Western Bulldogs,Collingwood,T Boyd,4,80.0,1,0,2,56,2,1,0,88
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,J Kennedy,21,75.0,5,5,3,466,6,2,2,88
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,L Parker,16,64.0,0,6,2,251,8,2,0,89
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,Z Jones,19,76.0,0,1,2,316,8,3,0,86
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,H Marsh,16,66.7,0,0,9,526,2,11,0,80
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,J Lloyd,19,82.6,0,0,3,420,5,5,0,93
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,H Grundy,18,85.7,0,0,2,428,2,8,0,95
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,K Jack,13,61.9,0,4,9,316,7,1,0,73
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,G Hewett,12,63.2,2,5,4,127,1,2,0,77
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,L Franklin,12,66.7,0,1,0,414,11,0,1,96
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,D Hannebery,13,72.2,1,1,4,213,2,4,0,72
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,C Mills,17,94.4,0,2,3,447,6,6,1,87
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,N Smith,12,80.0,0,1,1,151,2,3,0,94
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,J Laidler,8,61.5,0,0,4,197,3,5,0,81
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,S Reid,11,84.6,0,0,3,218,7,3,2,83
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,H Cunningham,9,75.0,0,0,1,205,1,3,0,94
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,J Foote,6,50.0,0,1,5,183,4,3,0,75
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,D Towers,6,54.5,1,0,2,169,3,2,0,82
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,K Tippett,7,70.0,0,0,3,150,3,2,0,80
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,D Rampe,8,88.9,0,0,1,203,2,4,0,92
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,S Naismith,5,55.6,1,1,3,135,5,1,1,81
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,O Florent,5,62.5,0,1,1,139,1,1,0,68
9310,2017,R1,"Saturday, 25th March 2017",SCG,Sydney,Port Adelaide,D Robinson,4,66.7,0,0,2,59,2,0,0,35
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,O Wines,22,66.7,3,6,2,523,7,3,0,83
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,T Boak,17,65.4,1,2,5,321,4,3,1,83
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,B Ebert,15,60.0,4,5,4,383,5,4,2,83
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,J Polec,11,57.9,1,1,6,489,2,2,0,87
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,C Wingard,15,78.9,0,0,3,303,7,2,0,89
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,S P-Pepper,11,57.9,2,5,7,460,6,1,0,67
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,H Hartlett,12,70.6,0,0,5,291,2,8,0,76
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,A Young,15,88.2,1,0,2,223,7,1,1,84
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,S Gray,7,41.2,0,0,7,397,2,3,0,86
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,D B-Jones,7,46.7,1,0,4,353,3,6,0,80
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,J Westhoff,11,78.6,0,2,3,149,0,4,1,84
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,P Ryder,6,46.2,2,3,4,118,3,0,0,86
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,T Jonas,11,84.6,0,0,1,126,1,6,0,96
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,J Trengove,11,91.7,1,4,1,139,6,1,1,72
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,M Broadbent,8,66.7,0,1,6,338,2,5,0,78
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,C Dixon,7,58.3,1,0,1,284,6,1,2,85
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,J Hombsch,10,83.3,0,0,3,315,2,9,0,91
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,T Clurey,11,91.7,0,0,1,82,1,5,0,96
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,D Houston,10,83.3,0,0,2,232,2,4,0,82
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,K Amon,9,100.0,0,1,0,140,2,0,0,57
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,R Gray,5,62.5,1,1,2,91,3,1,0,92
9310,2017,R1,"Saturday, 25th March 2017",SCG,Port Adelaide,Sydney,B Eddy,3,100.0,0,0,2,84,2,0,0,62
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Steven,16,59.3,2,1,6,573,6,0,0,80
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Steele,18,78.3,1,2,1,111,5,5,0,78
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Geary,16,80.0,1,1,3,278,4,6,0,91
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Newnes,14,70.0,1,4,4,389,3,2,0,88
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Billings,12,60.0,0,2,3,345,4,3,1,89
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,D Roberton,14,73.7,0,1,3,249,6,6,0,84
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,D Armitage,9,56.2,0,0,2,82,3,4,0,76
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,S Ross,10,62.5,2,0,4,266,5,0,0,81
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,L Dunstan,12,75.0,3,1,2,239,5,0,0,73
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,S Savage,13,86.7,0,0,4,337,3,3,0,87
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,M Weller,7,46.7,0,1,1,218,7,2,3,86
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,T Membrey,9,60.0,0,0,2,222,9,4,0,86
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Lonie,9,60.0,0,3,5,236,6,2,3,75
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,N Riewoldt,10,71.4,0,0,4,253,8,0,1,83
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Webster,8,57.1,1,0,5,225,3,5,0,73
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Bruce,11,84.6,1,1,2,134,6,2,1,88
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Gresham,11,91.7,0,0,2,157,6,2,1,77
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,S Gilbert,9,81.8,0,0,2,110,3,5,0,74
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,J Carlisle,9,81.8,0,0,3,150,1,8,0,86
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,N Brown,9,100.0,0,0,0,66,3,5,0,90
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,T Hickey,5,62.5,2,0,2,47,3,2,0,90
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,St Kilda,Melbourne,N Wright,4,50.0,0,0,1,163,5,1,1,66
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,C Oliver,32,88.9,6,3,3,43,6,3,1,75
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,N Jones,28,80.0,1,3,4,435,11,4,0,87
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Lewis,25,78.1,1,3,7,322,7,2,0,87
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,B Vince,25,83.3,0,0,3,324,5,7,0,85
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,B Stretch,22,84.6,0,3,1,203,7,4,0,85
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,T McDonald,15,62.5,0,0,4,434,5,2,0,97
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Viney,21,91.3,6,2,2,161,5,1,0,85
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,C Petracca,18,78.3,1,0,6,437,11,3,0,90
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,A N-Bullen,14,60.9,1,3,5,404,10,3,1,82
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Hogan,15,71.4,1,2,3,413,7,2,1,90
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,A Brayshaw,17,81.0,1,2,1,93,4,1,2,81
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,N Jetta,17,85.0,0,0,2,47,2,8,0,79
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,C Salem,16,80.0,0,0,4,408,5,2,0,85
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Hunt,16,84.2,0,0,1,385,6,3,0,89
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,O McDonald,15,78.9,0,1,2,193,4,9,0,91
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,M Hannan,13,81.2,1,0,3,271,8,0,0,82
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Melksham,14,93.3,0,0,4,242,1,2,0,73
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,M Gawn,6,46.2,0,3,2,105,7,2,0,84
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Watts,9,75.0,0,0,1,211,6,0,0,80
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,S Weideman,8,66.7,0,0,1,169,7,1,0,86
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Garlett,3,33.3,0,0,3,144,4,0,3,94
9309,2017,R1,"Saturday, 25th March 2017",Marvel Stadium,Melbourne,St Kilda,J Smith,3,60.0,0,0,2,50,1,3,0,14
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,G Ablett,20,71.4,2,3,7,607,6,7,0,82
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,T Miller,16,59.3,4,2,5,353,8,1,2,85
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,A Hall,21,84.0,1,4,6,542,8,2,0,81
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,M Barlow,18,75.0,5,3,5,292,7,1,0,85
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,K Kolodjashnij,15,71.4,0,0,5,295,4,7,0,89
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,J Lyons,11,55.0,1,2,5,222,7,2,0,69
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,M Rosa,14,73.7,0,0,4,224,5,2,0,84
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,J Martin,12,66.7,1,0,5,195,2,6,0,84
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,J Joyce,16,88.9,0,0,1,257,3,7,1,78
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,P Hanley,8,47.1,0,1,4,466,2,2,1,81
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,S May,14,87.5,0,0,0,207,2,10,0,97
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,S Lemmens,12,75.0,0,0,5,308,4,0,0,88
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,A Saad,11,73.3,0,1,4,464,5,4,1,71
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,P Wright,10,71.4,1,0,2,263,5,1,2,90
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,B Ainsworth,9,64.3,1,1,4,196,6,2,2,70
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,T Lynch,9,75.0,0,0,1,260,8,1,0,95
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,C Ah Chee,7,58.3,0,1,2,149,2,2,1,69
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,J Bowes,8,72.7,0,0,1,257,2,5,0,65
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,R Thompson,10,100.0,0,0,1,96,2,5,0,98
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,J Witts,6,60.0,2,2,1,193,5,0,3,86
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,A Sexton,8,80.0,2,0,2,270,5,1,0,80
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Gold Coast,Brisbane,J Schoenfeld,8,80.0,1,0,1,48,2,2,2,74
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Brisbane,Gold Coast,T Rockliff,18,48.6,3,6,7,737,6,3,0,75
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Brisbane,Gold Coast,D Beams,19,67.9,2,3,2,390,12,5,0,82
9311,2017,R1,"Saturday, 25th March 2017",People First Stadium,Brisbane,Gold Coast,T Cutler,20,83.3,0,0,7,738,5,6,0,85
