mid,year,round,date,venue,team,opponent,player,ED,DE_pct,CCL,SCL,TO,MG,SI,ITC,T5,TOG_pct
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,J Macrae,31,79.5,6,5,6,569,4,1,0,84
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,B Smith,22,66.7,4,4,7,528,5,3,1,79
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,J Dunkley,21,72.4,3,0,5,260,7,5,1,84
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,A Treloar,18,69.2,1,2,10,456,6,0,0,81
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,C Daniel,24,92.3,0,0,6,406,3,5,0,80
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,B Dale,21,84.0,0,1,4,554,5,6,0,83
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,T English,17,85.0,2,6,3,259,4,6,0,86
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,H Crozier,17,89.5,0,0,3,387,4,6,0,75
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,M Bontempelli,13,76.5,1,0,3,380,6,6,1,72
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,L Vandermeer,11,64.7,0,1,6,151,1,2,0,74
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,R Smith,14,87.5,0,0,1,124,2,2,1,74
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,B Williams,9,56.2,0,0,7,480,1,5,0,87
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,T Liberatore,11,78.6,0,1,4,103,4,1,1,75
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,E Richards,13,92.9,0,1,1,151,2,4,0,81
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,A Naughton,10,71.4,0,1,2,342,7,0,0,89
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,L Hunter,8,61.5,0,0,3,167,1,0,0,88
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,A Keath,5,55.6,0,0,3,193,1,7,0,94
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,M Hannan,6,75.0,0,0,2,83,3,2,0,72
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,R Gardner,6,85.7,0,0,2,124,1,3,0,100
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,J Schache,5,83.3,0,0,1,25,2,0,0,82
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,C Weightman,4,80.0,0,0,3,115,2,2,0,76
10544,2022,R1,"Wednesday, 16th March 2022",MCG,Western Bulldogs,Melbourne,Z Cordy,3,100.0,1,0,1,-17,1,0,1,84
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,M Kennedy,18,54.5,1,7,6,514,11,4,0,73
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,P Cripps,20,66.7,5,3,6,679,10,0,1,83
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,A Cerra,24,80.0,1,5,5,508,9,2,2,83
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,G Hewett,22,78.6,2,2,3,360,8,5,1,75
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,S Docherty,25,96.2,0,3,2,461,4,6,0,87
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,A Saad,20,95.2,0,1,2,499,3,6,1,83
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,W Setterfield,14,87.5,0,0,2,240,4,2,0,71
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,Z Fisher,11,68.8,0,1,3,266,3,1,1,79
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,O McDonald,11,73.3,0,0,4,242,3,10,0,100
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,M McGovern,11,78.6,0,0,2,525,5,5,0,73
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,N Newman,12,85.7,0,0,2,238,2,5,0,78
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,C Durdin,9,64.3,0,0,4,106,6,2,0,75
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,J Martin,11,84.6,0,1,2,186,4,1,2,74
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,M Pittonet,11,84.6,3,1,1,62,9,3,0,84
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,L O'Brien,8,61.5,0,1,5,188,3,3,0,86
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,J Silvagni,8,66.7,0,1,2,196,5,0,2,81
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,Z Williams,9,81.8,0,0,2,128,2,5,0,89
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,M Owies,6,60.0,0,0,1,156,3,2,1,73
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,J Weitering,7,77.8,0,0,1,107,3,4,0,92
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,H McKay,6,66.7,0,0,2,179,3,0,3,95
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,T De Koning,1,11.1,2,0,0,193,6,0,0,82
10545,2022,R1,"Thursday, 17th March 2022",MCG,Carlton,Richmond,C Curnow,4,50.0,0,0,3,92,6,0,0,83
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,D Martin,16,76.2,3,0,6,503,6,6,0,87
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Short,19,90.5,0,0,2,607,6,1,0,89
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Ross,16,80.0,0,1,6,497,6,3,0,84
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,N Broad,14,77.8,0,0,3,419,3,0,0,86
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,M Pickett,13,72.2,0,0,4,433,6,4,0,87
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Castagna,11,68.8,0,0,3,226,6,1,0,89
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,S Bolton,9,56.2,0,2,2,286,6,1,0,80
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,S Edwards,12,85.7,0,1,1,188,3,0,0,83
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,T Cotchin,5,35.7,3,0,4,171,2,2,0,76
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,D Grimes,11,78.6,0,1,1,157,2,8,0,83
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Graham,12,85.7,0,1,4,277,4,2,0,64
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,L Baker,12,85.7,0,0,2,161,4,2,0,82
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Aarts,10,71.4,0,1,5,223,5,6,0,81
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,T Nankervis,9,69.2,3,1,2,91,5,2,0,78
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,D Rioli,12,92.3,0,0,2,270,6,4,0,89
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,R Tarrant,7,63.6,0,0,5,199,1,4,0,91
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,D Prestia,7,70.0,2,0,2,198,2,3,0,24
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,N Balta,6,60.0,0,0,3,177,2,3,0,86
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,H Ralphsmith,7,70.0,0,0,3,196,1,3,0,56
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Gibcus,8,80.0,0,0,1,114,1,3,0,73
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,J Riewoldt,3,50.0,0,0,2,100,4,0,0,79
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,T Lynch,3,60.0,0,0,2,89,3,0,1,92
10545,2022,R1,"Thursday, 17th March 2022",MCG,Richmond,Carlton,I Soldo,5,100.0,1,2,1,58,2,2,0,60
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Steele,20,71.4,1,5,7,373,3,3,1,90
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,B Crouch,17,63.0,0,4,6,357,6,3,1,86
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,B Hill,20,76.9,0,0,7,326,5,8,0,85
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Sinclair,17,68.0,0,4,4,599,6,4,0,82
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Gresham,17,70.8,6,0,3,513,7,1,0,85
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,R Marshall,16,76.2,0,6,6,279,7,3,1,91
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,B Paton,16,80.0,0,0,5,259,1,7,0,79
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,C Wilkie,19,95.0,0,1,2,244,4,5,0,95
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,S Ross,16,84.2,1,0,2,169,6,3,1,82
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Hayes,16,88.9,1,2,1,298,8,5,0,86
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Higgins,8,47.1,0,1,1,273,9,1,1,86
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,M King,10,62.5,0,0,3,342,8,0,0,90
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,M Wood,10,76.9,0,0,4,346,5,4,1,71
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,T Membrey,9,69.2,0,0,3,367,6,1,0,92
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,D McKenzie,11,84.6,0,0,1,233,2,5,0,85
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,D Butler,8,61.5,0,2,3,172,1,0,3,85
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Battle,9,69.2,0,0,4,202,2,7,0,83
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,J Webster,9,75.0,0,0,1,225,1,0,0,80
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,R Byrnes,7,63.6,0,1,2,59,3,1,0,62
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,D Howard,6,66.7,0,0,2,125,1,6,0,98
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,M Owens,4,66.7,0,1,2,37,2,2,1,49
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,St Kilda,Collingwood,D Kent,4,100.0,0,0,3,114,2,2,0,62
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,P Lipinski,23,76.7,1,4,5,389,8,5,0,81
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J De Goey,19,70.4,4,1,1,464,12,1,0,88
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,N Daicos,19,70.4,0,0,5,419,3,7,0,84
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,T Adams,17,68.0,8,3,5,315,7,2,0,73
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,S Pendlebury,18,75.0,0,1,4,359,6,6,0,88
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Howe,16,72.7,0,1,3,249,4,7,0,95
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Noble,18,81.8,0,0,2,366,5,4,0,88
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Daicos,18,85.7,0,3,2,185,5,2,0,82
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,I Quaynor,15,75.0,0,0,6,322,4,8,0,90
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Elliott,12,70.6,0,1,3,231,7,0,2,88
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,B Grundy,9,52.9,4,1,3,200,6,4,2,85
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,S Sidebottom,10,62.5,1,0,2,329,5,4,2,82
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Crisp,13,81.2,0,3,5,394,4,3,0,85
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,D Moore,13,81.2,0,0,4,297,3,4,0,91
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Madgen,15,93.8,0,0,2,200,3,8,0,95
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,B Mihocek,10,71.4,0,0,2,148,7,2,3,90
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,B McCreery,11,84.6,0,2,2,100,6,2,2,60
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,O Henry,6,60.0,0,0,2,210,4,1,1,83
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,J Ginnivan,6,60.0,0,0,3,207,5,0,0,63
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,M Cox,3,33.3,0,0,6,262,3,1,0,81
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,T Brown,6,66.7,0,0,2,56,0,1,0,53
10546,2022,R1,"Friday, 18th March 2022",Marvel Stadium,Collingwood,St Kilda,T Bianco,5,71.4,0,0,2,93,3,1,0,74
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,B Parfitt,20,62.5,6,5,9,623,7,3,0,82
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,P Dangerfield,20,64.5,5,3,3,511,12,4,0,88
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,J Selwood,19,70.4,3,3,3,379,10,1,0,79
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,C Guthrie,20,80.0,2,1,2,341,6,1,0,72
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,S Higgins,13,59.1,0,4,6,461,7,2,0,77
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,I Smith,17,77.3,0,0,4,394,8,2,0,87
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,T Stewart,19,90.5,0,1,0,436,7,5,0,88
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,T Atkins,16,76.2,1,2,2,188,3,9,0,86
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,T Stengle,15,75.0,0,3,0,466,11,3,0,87
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,Z Tuohy,17,89.5,1,0,0,248,6,4,0,86
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,T Hawkins,11,64.7,0,1,2,278,14,2,1,92
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,R Stanley,14,82.4,1,3,4,356,10,4,0,82
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,Z Guthrie,12,70.6,0,0,5,385,2,3,0,92
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,B Close,10,62.5,0,0,5,306,8,2,0,81
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,M Holmes,11,68.8,1,2,3,381,5,1,0,85
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,L Dahlhaus,14,100.0,0,1,0,168,7,0,1,71
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,M Blicavs,7,58.3,0,0,3,284,4,7,0,86
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,J Kolodjashnij,11,91.7,0,0,1,130,3,3,0,89
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,F Evans,7,87.5,0,1,0,55,2,0,0,57
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,S De Koning,6,100.0,0,0,1,108,1,4,0,44
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,J Cameron,4,80.0,0,1,0,85,3,0,0,17
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,J Henry,3,60.0,0,0,1,-16,1,1,0,96
10547,2022,R1,"Saturday, 19th March 2022",MCG,Geelong,Essendon,E Ratugolea,3,75.0,0,0,1,8,2,1,0,74
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,Z Merrett,33,84.6,0,1,4,435,5,4,0,86
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,D Parish,28,82.4,2,2,1,462,10,1,1,87
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,A McGrath,19,65.5,1,4,9,497,1,2,0,85
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,N Martin,24,88.9,0,1,1,315,8,3,0,77
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,T Cutler,22,91.7,1,0,5,538,6,4,0,79
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,D Shiel,18,78.3,1,2,6,372,3,1,0,71
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,J Caldwell,18,78.3,0,1,4,391,6,4,0,78
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,N Hind,20,87.0,0,2,2,322,3,2,0,82
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,M Redman,16,80.0,0,0,3,326,3,5,0,75
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,A Perkins,17,85.0,0,0,5,320,5,2,0,83
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,D Smith,14,82.4,0,1,2,201,6,1,1,86
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,J Ridley,14,82.4,0,0,2,206,3,6,0,86
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,D Heppell,11,73.3,0,0,2,87,2,1,0,94
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,N Cox,11,73.3,0,0,4,181,5,4,0,77
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,J Stewart,11,84.6,0,1,0,203,4,7,0,83
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,J Kelly,12,92.3,0,0,1,114,5,4,0,95
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,M Guelfi,11,84.6,0,0,1,93,6,2,3,76
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,S Draper,9,75.0,2,4,1,57,3,2,1,83
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,B Ham,7,70.0,1,0,2,132,3,0,0,79
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,P Wright,7,87.5,0,0,0,149,6,0,0,92
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,K Baldwin,4,57.1,0,0,3,136,3,0,1,83
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,J Laverde,6,100.0,0,0,2,100,1,1,0,59
10547,2022,R1,"Saturday, 19th March 2022",MCG,Essendon,Geelong,K Langford,0,0.0,0,0,0,8,0,0,0,4
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,T Green,24,77.4,4,4,8,366,7,8,0,78
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,T Taranto,14,50.0,2,3,9,446,10,1,2,87
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,J Kelly,23,85.2,2,3,2,444,8,3,0,87
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,H Perryman,17,70.8,0,0,6,394,4,7,0,88
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,C Ward,14,60.9,2,2,4,308,9,2,0,82
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,L Whitfield,15,71.4,0,1,3,408,7,2,0,80
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,S Coniglio,13,65.0,2,1,1,270,8,0,0,85
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,I Cumming,14,77.8,0,0,2,392,4,6,0,85
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,J Hopper,13,76.5,3,2,3,350,5,2,1,58
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,M Flynn,11,64.7,2,0,3,112,4,4,0,75
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,P Davis,11,73.3,0,0,2,255,2,9,0,83
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,M De Boer,12,80.0,0,1,0,63,2,2,1,77
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,H Himmelberg,10,90.9,0,0,1,99,7,0,1,96
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,J Brander,5,50.0,0,0,1,118,7,0,0,84
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,C Idun,10,100.0,0,0,1,248,3,2,0,84
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,J Riccardi,7,70.0,0,1,2,213,2,0,0,82
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,D Lloyd,6,66.7,0,0,2,163,5,0,0,82
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,S Taylor,8,88.9,0,1,1,60,2,3,0,92
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,B Hill,4,50.0,0,1,2,159,5,1,0,73
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,L Ash,6,75.0,0,0,0,46,1,3,0,80
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,X O'Halloran,6,85.7,1,0,0,204,4,1,0,81
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,GWS,Sydney,L Keeffe,4,66.7,0,0,2,49,0,4,0,83
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,Sydney,GWS,I Heeney,16,64.0,0,6,4,413,6,2,0,83
10548,2022,R1,"Saturday, 19th March 2022",Accor Stadium,Sydney,GWS,N Blakey,18,81.8,0,1,6,646,7,6,0,83
