mid,year,round,date,venue,team,opponent,player,ED,DE_pct,CCL,SCL,TO,MG,SI,ITC,T5,TOG_pct
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Graham,26,78.8,2,3,7,836,7,2,0,76
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,D Martin,21,67.7,2,3,4,619,12,2,0,89
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,K Lambert,18,64.3,0,1,6,339,8,1,0,85
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,S Edwards,21,77.8,1,2,2,283,8,10,0,81
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,D Prestia,17,68.0,3,6,5,380,9,2,0,74
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,S Bolton,16,64.0,6,3,3,554,7,0,0,79
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Short,18,78.3,0,0,2,716,3,2,0,88
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Caddy,11,64.7,0,0,4,449,3,2,0,79
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,L Baker,11,73.3,0,0,4,185,2,5,0,78
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,K McIntosh,8,61.5,0,2,3,454,2,6,0,88
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Castagna,7,53.8,0,0,3,188,4,0,0,84
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,M Pickett,9,69.2,0,0,3,276,1,7,0,79
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,T Nankervis,7,58.3,2,1,3,84,4,2,0,75
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Aarts,11,91.7,0,0,1,172,6,1,2,78
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,T Lynch,6,54.5,0,0,5,183,4,0,0,92
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,N Vlastuin,9,81.8,0,0,3,259,1,5,0,56
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,N Balta,8,72.7,2,0,2,319,4,7,0,84
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Riewoldt,6,60.0,0,0,2,349,8,2,3,90
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,D Grimes,8,80.0,0,0,0,67,2,8,0,92
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,D Rioli,7,70.0,0,0,3,159,6,0,1,72
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,D Astbury,8,88.9,0,0,3,183,3,4,0,88
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,N Broad,9,100.0,0,0,0,120,4,5,0,70
10327,2021,R1,"Thursday, 18th March 2021",MCG,Richmond,Carlton,J Ross,6,75.0,1,0,1,200,6,0,0,23
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,S Walsh,27,87.1,3,3,3,389,7,3,1,82
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,E Curnow,16,55.2,1,6,6,319,6,4,0,75
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,P Cripps,19,67.9,2,3,3,252,10,0,0,91
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,J Newnes,23,85.2,0,2,3,338,7,8,0,85
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,A Saad,20,80.0,1,1,4,352,3,8,0,83
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,S Docherty,18,75.0,0,1,9,740,3,6,0,91
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,Z Fisher,13,65.0,1,0,4,281,8,1,0,79
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,L Fogarty,15,75.0,0,0,6,284,8,3,0,75
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,P Dow,11,61.1,0,1,6,352,7,0,0,69
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,W Setterfield,15,88.2,0,2,1,305,5,2,0,75
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,S P-Seton,12,80.0,0,1,2,311,5,3,0,74
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,M Gibbons,12,80.0,1,0,3,244,8,1,0,69
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,J Weitering,12,85.7,0,1,3,409,1,3,0,90
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,T Williamson,9,75.0,0,0,2,279,6,4,0,81
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,M Murphy,9,81.8,0,0,1,240,5,0,0,76
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,L Jones,6,60.0,0,1,3,173,1,8,0,98
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,H McKay,5,50.0,0,0,0,157,8,0,0,90
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,L Plowman,9,100.0,0,0,1,171,3,7,0,84
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,O McDonald,6,66.7,0,0,2,299,5,2,0,49
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,M Pittonet,7,77.8,0,2,0,70,5,3,0,87
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,L O'Brien,7,77.8,0,0,6,208,3,2,0,74
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,L Casboult,4,50.0,1,0,4,122,4,1,1,85
10327,2021,R1,"Thursday, 18th March 2021",MCG,Carlton,Richmond,J Silvagni,6,85.7,0,0,1,218,3,0,0,40
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,S Pendlebury,18,72.0,1,3,6,570,7,7,1,77
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J Crisp,17,73.9,2,2,6,529,5,7,0,90
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J Noble,17,77.3,0,2,1,245,2,6,0,84
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,B Maynard,18,85.7,0,0,6,685,6,6,0,90
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,T Adams,12,60.0,3,5,7,267,4,0,2,81
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J Madgen,15,78.9,0,0,4,242,3,6,0,85
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,D Moore,17,94.4,0,0,3,347,4,9,0,96
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J De Goey,9,56.2,0,4,4,309,9,1,0,87
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,M Cox,8,53.3,1,1,6,204,4,0,0,80
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J Roughead,10,71.4,0,0,7,311,3,8,0,96
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J Thomas,8,61.5,0,0,0,181,7,3,0,77
10328,2021,R1,"Friday, 19th March 2021",MCG,Collingwood,Western Bulldogs,J Howe,13,100.0,0,0,0,242,2,5,0,91
