mid,year,round,date,venue,team,opponent,player,ED,DE_pct,CCL,SCL,TO,MG,SI,ITC,T5,TOG_pct
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,M McGovern,7,63.6,0,0,4,230,5,2,0,75
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,H McKay,9,81.8,1,0,2,147,7,0,1,83
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,M Gibbons,8,72.7,0,0,2,168,5,0,0,71
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,A Phillips,6,66.7,2,1,0,163,2,2,2,79
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,J Garlett,4,44.4,0,1,2,202,2,4,0,68
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,L Jones,7,87.5,0,1,1,20,1,8,0,97
9721,2019,R1,"Thursday, 21st March 2019",MCG,Carlton,Richmond,A Fasolo,4,80.0,0,0,2,74,2,1,1,72
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,T Cotchin,16,51.6,1,5,6,548,8,5,0,80
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,D Martin,19,63.3,2,3,8,628,11,2,0,79
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,K Lambert,23,76.7,0,3,4,412,9,4,1,89
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,B Houli,22,91.7,0,1,4,486,5,8,0,83
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,J Graham,16,69.6,2,2,5,475,5,3,1,81
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,S Edwards,18,81.8,2,3,1,259,9,5,1,85
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,D Prestia,14,70.0,1,3,3,342,7,3,0,78
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,J Short,14,70.0,0,1,8,694,4,2,0,89
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,T Nankervis,7,41.2,0,3,5,321,8,2,0,83
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,D Rioli,13,76.5,1,1,1,317,9,1,1,88
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,J Higgins,11,64.7,0,0,3,252,9,0,0,82
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,M Weller,14,93.3,0,1,3,313,4,1,0,85
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,N Vlastuin,14,100.0,0,0,0,254,3,9,0,89
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,K McIntosh,11,84.6,0,0,3,298,2,4,0,79
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,D Butler,7,53.8,0,0,6,300,4,2,4,82
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,D Astbury,7,77.8,0,0,0,175,4,5,0,92
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,D Grimes,6,66.7,0,1,1,169,0,6,0,80
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,J Riewoldt,4,50.0,0,0,7,71,5,2,2,98
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,N Broad,6,75.0,0,0,1,187,0,3,0,80
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,T Lynch,6,85.7,0,0,0,95,5,0,0,78
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,A Rance,5,83.3,0,0,1,45,0,6,0,68
9721,2019,R1,"Thursday, 21st March 2019",MCG,Richmond,Carlton,N Balta,4,80.0,1,0,2,223,2,1,0,52
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,A Treloar,21,61.8,1,3,10,397,6,3,2,77
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,S Sidebottom,19,73.1,0,3,6,337,3,6,0,85
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Crisp,17,65.4,1,0,6,356,5,8,0,85
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,S Pendlebury,20,83.3,3,3,1,345,5,1,0,82
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,T Phillips,15,62.5,0,0,6,556,5,4,0,90
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,D Beams,16,69.6,1,4,4,377,7,0,0,79
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,C Mayne,16,72.7,0,2,3,330,3,7,0,90
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Aish,13,68.4,0,0,4,350,3,6,0,83
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,B Grundy,10,55.6,4,3,0,79,6,1,0,86
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Thomas,11,68.8,0,1,3,120,5,0,1,74
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,D Moore,13,81.2,0,0,4,378,0,8,0,92
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,B Maynard,14,87.5,0,0,1,189,0,5,0,87
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Stephenson,9,56.2,0,1,6,204,3,3,2,82
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Howe,12,80.0,0,0,4,340,0,10,0,84
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,T Langdon,11,78.6,0,0,3,151,0,8,0,77
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,B Mihocek,11,78.6,0,0,4,338,4,2,0,84
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,M Cox,7,63.6,0,1,5,163,4,2,1,85
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Roughead,7,70.0,0,1,3,164,0,6,0,92
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J De Goey,5,50.0,1,1,2,161,5,0,0,79
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,T Varcoe,9,100.0,0,0,0,37,1,0,4,70
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,C Brown,7,77.8,0,0,0,118,3,1,1,64
9722,2019,R1,"Friday, 22nd March 2019",MCG,Collingwood,Geelong,J Elliott,8,100.0,0,1,0,185,6,0,5,74
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,T Kelly,21,67.7,2,7,5,597,4,2,0,81
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,P Dangerfield,16,59.3,0,5,8,509,8,2,1,87
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,T Stewart,18,69.2,0,0,7,448,0,8,0,87
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,J Selwood,13,52.0,0,1,3,373,5,8,0,85
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,L Dahlhaus,16,66.7,1,2,7,274,4,1,1,79
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,G Ablett,17,73.9,0,2,5,487,5,3,0,82
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,B Parfitt,16,72.7,1,3,6,362,3,2,3,83
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,C Constable,18,85.7,0,3,2,205,5,1,0,66
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,M Duncan,14,73.7,1,0,0,253,5,1,0,86
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,S Menegola,17,89.5,1,1,2,280,2,1,1,64
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,R Stanley,17,94.4,4,2,2,345,6,7,0,77
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,J Clark,14,82.4,0,0,6,486,1,6,0,86
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,H Taylor,15,93.8,0,0,0,22,2,8,0,86
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,M O'Connor,9,69.2,0,0,1,87,0,5,0,80
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,T Hawkins,7,58.3,0,1,4,178,7,0,2,95
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,M Blicavs,9,75.0,0,1,3,94,0,6,0,97
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,G Miers,8,72.7,0,0,3,94,1,1,1,76
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,G Rohan,6,60.0,0,0,6,152,3,2,2,79
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,J Kolodjashnij,8,88.9,0,0,1,175,2,6,0,82
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,T Atkins,7,77.8,0,0,4,125,4,2,5,81
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,E Ratugolea,4,80.0,0,2,3,92,0,1,0,78
9722,2019,R1,"Friday, 22nd March 2019",MCG,Geelong,Collingwood,J Henry,3,60.0,0,0,2,56,1,2,0,81
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,C Salem,27,84.4,0,1,6,741,3,10,0,87
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,A Brayshaw,15,57.7,5,3,6,430,3,1,1,78
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,J Harmes,16,69.6,2,4,5,332,4,5,1,75
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,C Oliver,17,73.9,3,2,5,490,3,4,1,78
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,N Jones,15,78.9,1,0,4,419,5,1,0,74
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,J Melksham,10,62.5,0,0,7,246,9,0,0,84
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,M Hibberd,10,66.7,0,0,7,486,1,8,0,82
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,C Petracca,11,73.3,1,1,4,136,4,2,2,84
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,A N-Bullen,9,60.0,1,1,3,191,5,2,2,89
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,J Hunt,7,50.0,1,0,5,215,1,8,0,92
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,C Wagner,10,71.4,0,0,5,313,4,3,1,75
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,B Fritsch,11,78.6,1,1,3,257,2,6,0,83
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,T Sparrow,10,71.4,0,3,3,223,3,1,1,70
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,M Hore,10,71.4,0,0,3,187,1,8,0,82
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,M Gawn,11,84.6,0,2,1,148,4,3,0,86
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,S Weideman,10,76.9,0,0,0,156,6,0,2,93
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,C Spargo,9,81.8,0,0,2,173,5,1,0,84
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,N Jetta,7,70.0,0,0,4,120,2,4,0,78
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,J Viney,6,60.0,0,0,4,233,1,1,0,67
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,S Frost,8,88.9,0,0,4,194,1,5,0,86
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,T McDonald,7,87.5,0,0,1,50,4,1,1,80
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Melbourne,Port Adelaide,O McDonald,4,80.0,0,0,1,114,1,1,0,92
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,T Rockliff,31,70.5,1,3,8,504,5,2,1,81
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,T Boak,25,73.5,2,3,8,558,9,4,1,78
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,R Burton,16,61.5,0,1,4,548,3,6,0,80
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,R Gray,14,60.9,0,3,4,359,8,0,0,90
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,B Ebert,20,87.0,1,0,1,277,6,3,2,81
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,J Watts,18,81.8,0,1,2,267,8,7,0,89
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,K Amon,19,90.5,0,0,1,163,6,3,0,82
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,W Drew,17,81.0,3,1,4,216,7,3,0,81
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,S P-Pepper,10,50.0,1,1,8,375,10,2,1,79
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,S Motlop,14,73.7,0,0,4,300,7,2,0,77
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,D B-Jones,14,73.7,0,0,5,212,3,7,0,79
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,J Westhoff,15,83.3,0,0,4,286,7,6,1,85
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,R Bonner,15,83.3,0,0,5,388,3,8,0,84
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,C Rozee,14,77.8,0,1,3,62,7,3,0,75
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,D Houston,15,93.8,1,0,1,313,3,5,0,80
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,X Duursma,14,87.5,0,0,1,212,7,2,0,77
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,T Clurey,11,73.3,0,0,4,182,3,10,0,90
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,Z Butters,7,53.8,0,1,2,189,4,2,1,84
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,T Jonas,11,91.7,0,0,2,97,2,5,0,98
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,S Lycett,8,80.0,0,4,0,139,4,2,1,77
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,T Marshall,7,70.0,0,0,2,194,5,1,0,72
9723,2019,R1,"Saturday, 23rd March 2019",MCG,Port Adelaide,Melbourne,P Ryder,6,75.0,0,2,2,118,5,1,0,81
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,M Crouch,31,77.5,0,5,7,336,8,5,0,81
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,R Sloane,26,72.2,1,10,6,443,8,5,0,86
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,R Atkins,19,61.3,1,0,9,626,7,3,0,88
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,R Laird,21,72.4,0,0,6,549,2,8,0,88
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,B Crouch,19,67.9,4,1,5,335,4,3,0,75
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,W Milera,22,84.6,0,4,4,336,2,6,0,86
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,J Kelly,19,76.0,0,0,8,288,2,9,0,95
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,B Smith,14,66.7,1,0,2,349,5,6,0,83
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,T Lynch,14,70.0,0,0,2,103,5,2,1,92
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,A Keath,10,50.0,0,1,13,373,1,13,0,94
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,R Knight,14,70.0,0,1,4,129,3,2,1,89
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,D MacKay,13,68.4,0,0,7,465,1,6,0,83
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,D Talia,16,84.2,0,0,2,160,0,7,0,90
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,B Gibbs,10,62.5,1,1,4,150,2,3,0,71
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,R Douglas,7,46.7,0,1,3,267,4,0,0,71
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,T Walker,8,61.5,0,0,4,194,4,1,1,92
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,S Jacobs,8,66.7,2,1,2,152,3,1,0,81
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,J Jenkins,8,66.7,0,0,1,219,4,1,1,92
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,L Murphy,6,54.5,1,0,4,151,3,1,0,76
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,E Betts,7,70.0,1,2,1,224,4,0,3,87
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,C Jones,6,66.7,0,0,2,75,4,1,0,74
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Adelaide,Hawthorn,T Doedee,8,100.0,0,0,0,110,1,4,0,27
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Worpel,18,66.7,3,3,6,402,6,6,0,76
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Sicily,22,84.6,0,0,11,901,0,8,0,94
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J O'Meara,15,62.5,3,2,5,469,6,1,0,82
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,L Shiels,10,45.5,0,4,3,335,3,3,1,82
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,B Hardwick,18,81.8,1,0,6,435,2,8,0,86
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,R Henderson,14,70.0,0,3,4,406,0,2,1,76
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,I Smith,12,60.0,0,1,11,519,1,2,0,82
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Gunston,13,68.4,0,0,2,375,8,2,1,81
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,B McEvoy,14,77.8,2,0,2,130,6,4,0,75
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Cousins,9,50.0,0,0,4,359,4,3,1,79
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Impey,13,76.5,0,0,6,283,3,13,1,76
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,H Morrison,13,76.5,0,0,5,187,3,4,0,76
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Roughead,9,56.2,0,2,2,117,8,1,2,82
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,D Mirra,14,87.5,0,0,3,281,1,8,0,87
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,B Stratton,8,53.3,0,1,1,134,0,9,0,91
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,S Burgoyne,8,66.7,1,0,4,273,5,2,2,77
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,L Breust,10,83.3,0,0,1,186,6,3,3,88
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Scrimshaw,7,63.6,0,1,3,207,0,8,0,70
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,C Nash,7,70.0,0,1,2,84,5,1,3,88
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Frawley,4,44.4,0,0,3,106,0,5,0,96
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,P Puopolo,8,88.9,0,1,2,100,1,2,4,87
9724,2019,R1,"Saturday, 23rd March 2019",Adelaide Oval,Hawthorn,Adelaide,J Ceglar,6,75.0,0,1,0,121,2,1,0,68
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,L Neale,25,86.2,2,3,4,232,5,6,0,87
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,J Lyons,14,53.8,2,2,3,463,7,0,2,84
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,R Mathieson,18,72.0,2,3,6,416,5,1,1,75
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,J Berry,21,84.0,3,2,5,297,7,5,0,75
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,A Witherden,23,92.0,0,1,0,384,4,3,0,86
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,D Rich,18,78.3,0,0,4,517,3,5,0,87
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,L Hodge,19,95.0,0,2,4,238,2,7,0,91
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,D Zorko,14,70.0,0,4,4,498,12,3,3,86
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,H Andrews,19,95.0,0,0,1,262,3,8,0,93
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,H McCluggage,17,85.0,2,3,3,461,8,2,3,67
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,M Robinson,10,52.6,0,4,9,439,4,6,0,84
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,D Gardiner,9,60.0,0,0,4,179,2,9,0,84
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,Z Bailey,11,73.3,0,0,1,265,1,3,0,75
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,R Bastinac,11,78.6,1,0,3,330,4,1,1,81
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,C Rayner,8,57.1,0,0,2,349,7,1,1,87
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,S Martin,9,69.2,0,3,0,-5,4,1,1,69
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,C Cameron,10,76.9,0,2,5,198,9,1,2,87
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,L McCarthy,6,54.5,0,1,3,172,5,1,2,75
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,D McStay,8,72.7,0,1,2,119,2,2,0,86
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,J Walker,8,80.0,0,0,1,90,1,6,0,84
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,E Hipwood,4,50.0,0,0,4,255,3,0,1,92
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,Brisbane,West Coast,O McInerney,4,66.7,0,1,2,79,3,2,0,66
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,West Coast,Brisbane,D Sheed,26,68.4,4,6,5,435,4,3,0,83
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,West Coast,Brisbane,L Shuey,15,57.7,0,8,8,677,5,5,1,75
9726,2019,R1,"Saturday, 23rd March 2019",Gabba,West Coast,Brisbane,E Yeo,11,44.0,3,2,11,522,4,4,0,82
