mid,year,round,date,venue,team,opponent,player,ED,DE_pct,CCL,SCL,TO,MG,SI,ITC,T5,TOG_pct
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,S Day,14,93.3,0,1,2,173,9,2,1,95
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,C Cameron,10,66.7,0,1,3,178,3,2,0,86
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,A Saad,13,86.7,0,0,2,276,5,6,0,79
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,R Thompson,12,85.7,0,0,1,196,1,8,0,90
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,J Martin,11,84.6,0,0,1,161,5,1,7,79
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,T Nicholls,7,70.0,0,1,2,82,5,3,0,87
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,S Lemmens,6,60.0,0,0,3,91,3,3,0,78
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Gold Coast,Essendon,C Ah Chee,6,75.0,0,0,1,102,4,2,2,74
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,D Zaharakis,24,72.7,2,3,8,806,7,3,0,84
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,Z Merrett,25,80.6,2,2,3,510,4,4,0,74
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,M Stokes,15,55.6,0,0,8,478,7,3,0,90
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,J Kelly,18,69.2,2,0,8,376,0,7,0,81
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,D Parish,16,64.0,2,4,5,139,4,1,0,78
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,B Goddard,19,79.2,2,1,2,139,3,4,0,83
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,J Merrett,17,81.0,0,0,3,96,3,3,1,84
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,M Gleeson,15,78.9,0,0,3,147,1,2,0,83
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,J Gwilt,16,88.9,0,0,0,286,1,5,0,85
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,J Simpkin,13,76.5,0,1,6,223,4,7,0,77
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,M Baguley,13,81.2,0,0,2,252,2,6,0,89
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,M Dea,14,93.3,0,0,1,79,1,4,0,87
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,A Cooney,12,85.7,0,0,2,221,3,3,0,82
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,R Crowley,10,76.9,0,2,2,64,4,1,1,85
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,M Brown,9,69.2,0,0,3,183,0,4,0,91
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,K Langford,10,76.9,0,0,6,179,2,0,0,78
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,P Ambrose,9,75.0,0,0,5,166,0,5,0,84
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,C Bird,8,72.7,1,0,2,199,2,1,0,70
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,J Daniher,5,45.5,0,0,4,210,3,0,1,82
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,A M-Tipungwuti,8,80.0,0,0,0,69,3,5,0,78
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,M Leuenberger,7,87.5,0,0,1,80,4,0,0,75
6174,2016,R1,"Saturday, 26th March 2016",People First Stadium,Essendon,Gold Coast,S McKernan,4,66.7,1,0,4,74,3,1,0,81
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,L Parker,32,80.0,3,3,5,231,12,7,0,88
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,K Jack,22,62.9,1,3,6,632,16,8,2,78
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,J Lloyd,25,71.4,0,2,6,551,12,7,0,82
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,T Mitchell,18,60.0,1,2,3,325,8,3,3,73
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,J Kennedy,17,73.9,8,1,1,164,11,0,0,84
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,I Heeney,15,65.2,0,1,3,242,11,4,1,82
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,D Hannebery,16,76.2,2,3,1,191,8,5,0,50
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,H Grundy,15,78.9,0,0,4,251,5,7,0,100
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,D Towers,15,78.9,0,2,2,296,6,2,1,82
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,L Franklin,12,66.7,0,0,7,387,9,1,0,87
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,C Mills,13,72.2,0,1,3,312,8,4,0,78
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,J Laidler,17,100.0,0,0,2,171,3,6,0,87
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,D Rampe,13,76.5,0,0,2,390,6,6,0,91
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,D Robinson,16,94.1,0,2,2,339,6,2,0,78
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,Z Jones,13,76.5,1,1,2,364,6,5,0,77
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,G Hewett,9,60.0,0,1,1,282,9,2,4,71
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,N Smith,7,58.3,0,0,6,159,3,7,0,92
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,H Cunningham,8,66.7,0,1,6,313,8,2,2,85
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,C Sinclair,7,58.3,1,0,3,222,5,1,2,85
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,T Papley,9,81.8,0,0,0,228,9,1,3,70
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,M Talia,7,70.0,0,0,1,129,3,4,0,86
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Sydney,Collingwood,K Tippett,6,75.0,0,0,3,113,7,2,1,94
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,A Treloar,20,58.8,2,4,5,497,5,1,0,81
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,S Pendlebury,19,76.0,0,2,2,317,5,3,0,89
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,S Sidebottom,15,62.5,0,1,3,220,5,7,1,90
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,T Adams,17,70.8,3,1,4,340,0,4,1,84
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,L Greenwood,12,54.5,2,1,7,470,3,2,2,88
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,J Blair,11,57.9,1,2,4,146,4,1,1,92
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,B Sinclair,13,68.4,0,0,7,317,2,7,1,82
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,J Ramsay,13,68.4,0,0,4,397,1,4,0,86
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,M Williams,16,88.9,0,0,7,305,2,7,0,83
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,T Langdon,14,82.4,1,1,3,230,3,6,0,88
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,J De Goey,10,62.5,0,3,4,191,5,3,1,89
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,A Fasolo,10,76.9,0,1,6,212,2,2,2,85
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,J Crisp,9,69.2,0,1,3,204,2,2,4,82
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,J Frost,8,66.7,0,0,5,188,0,6,0,96
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,N Brown,8,80.0,0,0,1,200,1,4,0,58
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,D Moore,8,80.0,0,0,5,170,3,4,3,93
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,B Macaffer,6,66.7,0,1,2,22,3,1,2,87
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,J Witts,2,25.0,1,1,3,57,2,0,0,80
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,B Maynard,5,62.5,0,1,4,179,2,3,0,76
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,T Cloke,4,57.1,0,3,2,222,2,0,0,98
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,C Gault,3,42.9,0,0,5,21,1,1,0,91
6176,2016,R1,"Saturday, 26th March 2016",Accor Stadium,Collingwood,Sydney,D Swan,0,0.0,0,0,0,0,0,0,0,1
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,B Cunnington,17,63.0,2,8,3,158,6,4,1,79
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,J Ziebell,13,50.0,4,3,5,471,5,2,0,79
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,S Gibson,19,76.0,0,2,2,375,7,3,3,83
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,R Tarrant,18,75.0,0,0,3,495,3,10,1,91
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,N Dal Santo,15,71.4,2,4,0,287,6,1,0,80
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,J Waite,14,70.0,0,0,2,257,10,1,3,98
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,D Wells,15,83.3,2,4,3,498,11,2,1,79
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,S Higgins,16,88.9,0,1,4,338,5,2,3,86
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,M Firrito,16,94.1,0,0,4,244,3,9,0,90
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,A Swallow,9,52.9,0,2,5,144,3,7,0,77
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,S Atley,12,70.6,0,0,4,346,4,3,0,84
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,B Harvey,15,93.8,0,1,2,343,5,1,0,84
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,S Wright,12,80.0,0,0,2,258,3,4,0,91
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,J MacMillan,11,73.3,0,2,5,412,4,4,0,81
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,L Thomas,7,50.0,0,0,3,225,7,2,1,76
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,T Goldstein,9,69.2,2,1,2,157,9,1,2,92
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,S Thompson,13,100.0,0,0,1,222,2,5,0,88
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,L McDonald,10,83.3,0,0,2,210,4,4,0,89
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,T Garner,10,90.9,0,0,1,82,5,2,4,71
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,B Brown,9,81.8,0,1,5,282,5,1,1,83
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,D Petrie,5,83.3,0,0,4,176,3,0,2,94
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,North Melbourne,Adelaide,J Anderson,3,60.0,1,0,1,85,1,0,0,26
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,Adelaide,North Melbourne,S Thompson,21,70.0,4,5,10,374,4,3,1,89
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,Adelaide,North Melbourne,B Smith,17,70.8,1,1,7,674,9,3,0,85
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,Adelaide,North Melbourne,R Laird,19,79.2,1,0,5,383,2,8,0,82
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,Adelaide,North Melbourne,M Crouch,16,69.6,1,9,3,313,4,2,1,67
6175,2016,R1,"Saturday, 26th March 2016",Marvel Stadium,Adelaide,North Melbourne,R Douglas,10,50.0,2,0,5,426,6,3,0,76
