match_id,year,umpire_name,umpire_career_games,umpire_url
031420210318,2021,Nick Foot,155,../../umpires/Nick_Foot.html
031420210318,2021,Craig Fleer,142,../../umpires/Craig_Fleer.html
031420210318,2021,Jacob Mollison,258,../../umpires/Jacob_Mollison.html
040720210319,2021,Brett Rosebury,434,../../umpires/Brett_Rosebury.html
040720210319,2021,Brendan Hosking,170,../../umpires/Brendan_Hosking.html
040720210319,2021,Andre Gianfagna,52,../../umpires/Andre_Gianfagna.html
081120210320,2021,Curtis Deboy,109,../../umpires/Curtis_Deboy.html
081120210320,2021,Andrew Stephens,129,../../umpires/Andrew_Stephens.html
081120210320,2021,David Harris,146,../../umpires/David_Harris.html
010920210320,2021,Ray Chamberlain,332,../../umpires/Ray_Chamberlain.html
010920210320,2021,Simon Meredith,389,../../umpires/Simon_Meredith.html
010920210320,2021,Brent Wallace,78,../../umpires/Brent_Wallace.html
051020210320,2021,Rob OGorman,127,../../umpires/Rob_OGorman.html
051020210320,2021,Nathan Williamson,87,../../umpires/Nathan_Williamson.html
051020210320,2021,Rob Findlay,255,../../umpires/Rob_Findlay.html
161920210320,2021,Leigh Fisher,153,../../umpires/Leigh_Fisher.html
161920210320,2021,Nick Brown,64,../../umpires/Nick_Brown.html
161920210320,2021,Hayden Meyer,70,../../umpires/Hayden_Meyer.html
121320210321,2021,Leigh Haussen,65,../../umpires/Leigh_Haussen.html
121320210321,2021,Mathew Nicholls,361,../../umpires/Mathew_Nicholls.html
121320210321,2021,John Howorth,21,../../umpires/John_Howorth.html
152120210321,2021,Chris Donlon,329,../../umpires/Chris_Donlon.html
152120210321,2021,Matt Stevic,402,../../umpires/Matt_Stevic.html
152120210321,2021,Eleni Tee,41,../../umpires/Eleni_Tee.html
182020210321,2021,Justin Power,29,../../umpires/Justin_Power.html
182020210321,2021,Jeff Dalgleish,215,../../umpires/Jeff_Dalgleish.html
182020210321,2021,Daniel Johanson,6,../../umpires/Daniel_Johanson.html
030420210325,2021,Curtis Deboy,110,../../umpires/Curtis_Deboy.html
030420210325,2021,Andrew Stephens,130,../../umpires/Andrew_Stephens.html
030420210325,2021,David Harris,147,../../umpires/David_Harris.html
091920210326,2021,Rob OGorman,128,../../umpires/Rob_OGorman.html
091920210326,2021,Nathan Williamson,88,../../umpires/Nathan_Williamson.html
091920210326,2021,Rob Findlay,256,../../umpires/Rob_Findlay.html
011620210327,2021,Leigh Haussen,66,../../umpires/Leigh_Haussen.html
011620210327,2021,Mathew Nicholls,362,../../umpires/Mathew_Nicholls.html
011620210327,2021,John Howorth,22,../../umpires/John_Howorth.html
051320210327,2021,Brett Rosebury,435,../../umpires/Brett_Rosebury.html
051320210327,2021,Brendan Hosking,171,../../umpires/Brendan_Hosking.html
051320210327,2021,Andre Gianfagna,53,../../umpires/Andre_Gianfagna.html
111520210327,2021,Nick Foot,156,../../umpires/Nick_Foot.html
111520210327,2021,Craig Fleer,143,../../umpires/Craig_Fleer.html
111520210327,2021,Jacob Mollison,259,../../umpires/Jacob_Mollison.html
122020210327,2021,Chris Donlon,330,../../umpires/Chris_Donlon.html
122020210327,2021,Matt Stevic,403,../../umpires/Matt_Stevic.html
122020210327,2021,Eleni Tee,42,../../umpires/Eleni_Tee.html
101420210328,2021,Leigh Fisher,154,../../umpires/Leigh_Fisher.html
101420210328,2021,Nick Brown,65,../../umpires/Nick_Brown.html
101420210328,2021,Hayden Meyer,71,../../umpires/Hayden_Meyer.html
071820210328,2021,Ray Chamberlain,333,../../umpires/Ray_Chamberlain.html
071820210328,2021,Simon Meredith,390,../../umpires/Simon_Meredith.html
071820210328,2021,Brent Wallace,79,../../umpires/Brent_Wallace.html
082120210328,2021,Justin Power,30,../../umpires/Justin_Power.html
082120210328,2021,Jeff Dalgleish,216,../../umpires/Jeff_Dalgleish.html
082120210328,2021,Daniel Johanson,7,../../umpires/Daniel_Johanson.html
041920210401,2021,Leigh Haussen,67,../../umpires/Leigh_Haussen.html
041920210401,2021,Mathew Nicholls,363,../../umpires/Mathew_Nicholls.html
041920210401,2021,John Howorth,23,../../umpires/John_Howorth.html
071220210402,2021,Brett Rosebury,436,../../umpires/Brett_Rosebury.html
071220210402,2021,Brendan Hosking,172,../../umpires/Brendan_Hosking.html
071220210402,2021,Andre Gianfagna,54,../../umpires/Andre_Gianfagna.html
071220210402,2021,Cameron Dore,0,../../umpires/Cameron_Dore.html
012020210402,2021,Curtis Deboy,111,../../umpires/Curtis_Deboy.html
012020210402,2021,Andrew Stephens,131,../../umpires/Andrew_Stephens.html
012020210402,2021,David Harris,148,../../umpires/David_Harris.html
141620210403,2021,Justin Power,31,../../umpires/Justin_Power.html
141620210403,2021,Jeff Dalgleish,217,../../umpires/Jeff_Dalgleish.html
141620210403,2021,Daniel Johanson,8,../../umpires/Daniel_Johanson.html
051520210403,2021,Leigh Fisher,155,../../umpires/Leigh_Fisher.html
051520210403,2021,Nick Brown,66,../../umpires/Nick_Brown.html
051520210403,2021,Hayden Meyer,72,../../umpires/Hayden_Meyer.html
131820210403,2021,Nick Foot,157,../../umpires/Nick_Foot.html
131820210403,2021,Craig Fleer,144,../../umpires/Craig_Fleer.html
131820210403,2021,Jacob Mollison,260,../../umpires/Jacob_Mollison.html
030820210404,2021,Chris Donlon,331,../../umpires/Chris_Donlon.html
030820210404,2021,Matt Stevic,404,../../umpires/Matt_Stevic.html
030820210404,2021,Eleni Tee,43,../../umpires/Eleni_Tee.html
112120210404,2021,Rob OGorman,129,../../umpires/Rob_OGorman.html
112120210404,2021,Nathan Williamson,89,../../umpires/Nathan_Williamson.html
112120210404,2021,Rob Findlay,257,../../umpires/Rob_Findlay.html
091020210405,2021,Ray Chamberlain,334,../../umpires/Ray_Chamberlain.html
091020210405,2021,Simon Meredith,391,../../umpires/Simon_Meredith.html
091020210405,2021,Brent Wallace,80,../../umpires/Brent_Wallace.html
051620210408,2021,Nick Foot,158,../../umpires/Nick_Foot.html
051620210408,2021,Craig Fleer,145,../../umpires/Craig_Fleer.html
051620210408,2021,Jacob Mollison,261,../../umpires/Jacob_Mollison.html
131420210409,2021,Brett Rosebury,437,../../umpires/Brett_Rosebury.html
131420210409,2021,Curtis Deboy,112,../../umpires/Curtis_Deboy.html
131420210409,2021,Brendan Hosking,173,../../umpires/Brendan_Hosking.html
071920210410,2021,Leigh Fisher,156,../../umpires/Leigh_Fisher.html
071920210410,2021,Nick Brown,67,../../umpires/Nick_Brown.html
071920210410,2021,Hayden Meyer,73,../../umpires/Hayden_Meyer.html
151820210410,2021,Andrew Stephens,132,../../umpires/Andrew_Stephens.html
151820210410,2021,David Harris,149,../../umpires/David_Harris.html
151820210410,2021,Brent Wallace,81,../../umpires/Brent_Wallace.html
032020210410,2021,Leigh Haussen,68,../../umpires/Leigh_Haussen.html
032020210410,2021,Mathew Nicholls,364,../../umpires/Mathew_Nicholls.html
032020210410,2021,John Howorth,24,../../umpires/John_Howorth.html
042120210410,2021,Chris Donlon,332,../../umpires/Chris_Donlon.html
042120210410,2021,Matt Stevic,405,../../umpires/Matt_Stevic.html
042120210410,2021,Eleni Tee,44,../../umpires/Eleni_Tee.html
011220210411,2021,Ray Chamberlain,335,../../umpires/Ray_Chamberlain.html
011220210411,2021,Simon Meredith,392,../../umpires/Simon_Meredith.html
011220210411,2021,Cameron Dore,25,../../umpires/Cameron_Dore.html
091120210411,2021,Justin Power,32,../../umpires/Justin_Power.html
091120210411,2021,Jeff Dalgleish,218,../../umpires/Jeff_Dalgleish.html
091120210411,2021,Daniel Johanson,9,../../umpires/Daniel_Johanson.html
081020210411,2021,Rob OGorman,130,../../umpires/Rob_OGorman.html
081020210411,2021,Rob Findlay,258,../../umpires/Rob_Findlay.html
081020210411,2021,Nathan Williamson,90,../../umpires/Nathan_Williamson.html
141520210415,2021,Matt Stevic,406,../../umpires/Matt_Stevic.html
141520210415,2021,Hayden Meyer,74,../../umpires/Hayden_Meyer.html
141520210415,2021,Craig Fleer,146,../../umpires/Craig_Fleer.html
041820210416,2021,Leigh Fisher,157,../../umpires/Leigh_Fisher.html
041820210416,2021,Jeff Dalgleish,219,../../umpires/Jeff_Dalgleish.html
041820210416,2021,Ray Chamberlain,336,../../umpires/Ray_Chamberlain.html
072020210417,2021,Nick Foot,159,../../umpires/Nick_Foot.html
072020210417,2021,Justin Power,33,../../umpires/Justin_Power.html
072020210417,2021,Leigh Haussen,69,../../umpires/Leigh_Haussen.html
162120210417,2021,Andrew Stephens,133,../../umpires/Andrew_Stephens.html
162120210417,2021,Nick Brown,68,../../umpires/Nick_Brown.html
162120210417,2021,Nathan Williamson,91,../../umpires/Nathan_Williamson.html
031320210417,2021,Rob OGorman,131,../../umpires/Rob_OGorman.html
031320210417,2021,Jacob Mollison,262,../../umpires/Jacob_Mollison.html
031320210417,2021,Brent Wallace,82,../../umpires/Brent_Wallace.html
051920210417,2021,Chris Donlon,333,../../umpires/Chris_Donlon.html
051920210417,2021,Simon Meredith,393,../../umpires/Simon_Meredith.html
051920210417,2021,Daniel Johanson,10,../../umpires/Daniel_Johanson.html
010820210418,2021,Brett Rosebury,438,../../umpires/Brett_Rosebury.html
010820210418,2021,Mathew Nicholls,365,../../umpires/Mathew_Nicholls.html
010820210418,2021,Andrew Heffernan,13,../../umpires/Andrew_Heffernan.html
101120210418,2021,Dean Margetts,363,../../umpires/Dean_Margetts.html
101120210418,2021,Brendan Hosking,174,../../umpires/Brendan_Hosking.html
101120210418,2021,Cameron Dore,26,../../umpires/Cameron_Dore.html
091220210418,2021,David Harris,150,../../umpires/David_Harris.html
091220210418,2021,John Howorth,25,../../umpires/John_Howorth.html
091220210418,2021,Rob Findlay,259,../../umpires/Rob_Findlay.html
072120210423,2021,Rob OGorman,132,../../umpires/Rob_OGorman.html
072120210423,2021,Jacob Mollison,263,../../umpires/Jacob_Mollison.html
072120210423,2021,Justin Power,34,../../umpires/Justin_Power.html
091820210424,2021,Curtis Deboy,113,../../umpires/Curtis_Deboy.html
091820210424,2021,Brendan Hosking,175,../../umpires/Brendan_Hosking.html
091820210424,2021,Cameron Dore,27,../../umpires/Cameron_Dore.html
162020210424,2021,Leigh Fisher,158,../../umpires/Leigh_Fisher.html
162020210424,2021,David Harris,151,../../umpires/David_Harris.html
162020210424,2021,Ray Chamberlain,337,../../umpires/Ray_Chamberlain.html
031920210424,2021,Brett Rosebury,439,../../umpires/Brett_Rosebury.html
031920210424,2021,Mathew Nicholls,366,../../umpires/Mathew_Nicholls.html
031920210424,2021,Andrew Heffernan,14,../../umpires/Andrew_Heffernan.html
111420210424,2021,Andrew Stephens,134,../../umpires/Andrew_Stephens.html
111420210424,2021,Jeff Dalgleish,220,../../umpires/Jeff_Dalgleish.html
111420210424,2021,Nathan Williamson,92,../../umpires/Nathan_Williamson.html
081220210424,2021,Chris Donlon,334,../../umpires/Chris_Donlon.html
081220210424,2021,Simon Meredith,394,../../umpires/Simon_Meredith.html
081220210424,2021,Daniel Johanson,11,../../umpires/Daniel_Johanson.html
011020210425,2021,Craig Fleer,147,../../umpires/Craig_Fleer.html
011020210425,2021,John Howorth,26,../../umpires/John_Howorth.html
011020210425,2021,Jamie Broadbent,12,../../umpires/Jamie_Broadbent.html
040520210425,2021,Matt Stevic,407,../../umpires/Matt_Stevic.html
040520210425,2021,Rob Findlay,260,../../umpires/Rob_Findlay.html
040520210425,2021,Nick Foot,160,../../umpires/Nick_Foot.html
131520210425,2021,Leigh Haussen,70,../../umpires/Leigh_Haussen.html
131520210425,2021,Hayden Meyer,75,../../umpires/Hayden_Meyer.html
131520210425,2021,Alex Whetton,41,../../umpires/Alex_Whetton.html
071420210430,2021,Leigh Fisher,159,../../umpires/Leigh_Fisher.html
071420210430,2021,Craig Fleer,148,../../umpires/Craig_Fleer.html
071420210430,2021,David Harris,152,../../umpires/David_Harris.html
071420210430,2021,Eleni Tee,0,../../umpires/Eleni_Tee.html
042020210501,2021,Rob OGorman,133,../../umpires/Rob_OGorman.html
042020210501,2021,Nick Brown,69,../../umpires/Nick_Brown.html
042020210501,2021,Jacob Mollison,264,../../umpires/Jacob_Mollison.html
012120210501,2021,Nathan Williamson,93,../../umpires/Nathan_Williamson.html
012120210501,2021,Leigh Haussen,71,../../umpires/Leigh_Haussen.html
012120210501,2021,Andrew Stephens,135,../../umpires/Andrew_Stephens.html
101520210501,2021,Curtis Deboy,114,../../umpires/Curtis_Deboy.html
101520210501,2021,Brendan Hosking,176,../../umpires/Brendan_Hosking.html
101520210501,2021,Cameron Dore,28,../../umpires/Cameron_Dore.html
091620210501,2021,Brett Rosebury,440,../../umpires/Brett_Rosebury.html
091620210501,2021,Mathew Nicholls,367,../../umpires/Mathew_Nicholls.html
091620210501,2021,Andrew Heffernan,15,../../umpires/Andrew_Heffernan.html
131920210501,2021,Nick Foot,161,../../umpires/Nick_Foot.html
131920210501,2021,Matt Stevic,408,../../umpires/Matt_Stevic.html
131920210501,2021,Hayden Meyer,76,../../umpires/Hayden_Meyer.html
111220210502,2021,Chris Donlon,335,../../umpires/Chris_Donlon.html
111220210502,2021,Justin Power,35,../../umpires/Justin_Power.html
111220210502,2021,Simon Meredith,395,../../umpires/Simon_Meredith.html
030520210502,2021,John Howorth,27,../../umpires/John_Howorth.html
030520210502,2021,Rob Findlay,261,../../umpires/Rob_Findlay.html
030520210502,2021,Ray Chamberlain,338,../../umpires/Ray_Chamberlain.html
081820210502,2021,Dean Margetts,364,../../umpires/Dean_Margetts.html
081820210502,2021,Jeff Dalgleish,221,../../umpires/Jeff_Dalgleish.html
081820210502,2021,Daniel Johanson,12,../../umpires/Daniel_Johanson.html
091420210507,2021,Leigh Haussen,72,../../umpires/Leigh_Haussen.html
091420210507,2021,Andrew Stephens,136,../../umpires/Andrew_Stephens.html
091420210507,2021,Nathan Williamson,94,../../umpires/Nathan_Williamson.html
152020210508,2021,John Howorth,28,../../umpires/John_Howorth.html
152020210508,2021,Rob Findlay,262,../../umpires/Rob_Findlay.html
152020210508,2021,Craig Fleer,149,../../umpires/Craig_Fleer.html
052120210508,2021,Leigh Fisher,160,../../umpires/Leigh_Fisher.html
052120210508,2021,Justin Power,36,../../umpires/Justin_Power.html
052120210508,2021,Hayden Meyer,77,../../umpires/Hayden_Meyer.html
041220210508,2021,Dean Margetts,365,../../umpires/Dean_Margetts.html
041220210508,2021,Matt Stevic,409,../../umpires/Matt_Stevic.html
041220210508,2021,Paul Rebeschini,12,../../umpires/Paul_Rebeschini.html
111620210508,2021,Jeff Dalgleish,222,../../umpires/Jeff_Dalgleish.html
111620210508,2021,Curtis Deboy,115,../../umpires/Curtis_Deboy.html
111620210508,2021,Brendan Hosking,177,../../umpires/Brendan_Hosking.html
011320210508,2021,Rob OGorman,134,../../umpires/Rob_OGorman.html
011320210508,2021,Nick Brown,70,../../umpires/Nick_Brown.html
011320210508,2021,Jacob Mollison,265,../../umpires/Jacob_Mollison.html
101820210509,2021,Chris Donlon,336,../../umpires/Chris_Donlon.html
101820210509,2021,Simon Meredith,396,../../umpires/Simon_Meredith.html
101820210509,2021,Eleni Tee,46,../../umpires/Eleni_Tee.html
030720210509,2021,Brett Rosebury,441,../../umpires/Brett_Rosebury.html
030720210509,2021,Mathew Nicholls,368,../../umpires/Mathew_Nicholls.html
030720210509,2021,Daniel Johanson,13,../../umpires/Daniel_Johanson.html
081920210509,2021,Nick Foot,162,../../umpires/Nick_Foot.html
081920210509,2021,Alex Whetton,42,../../umpires/Alex_Whetton.html
081920210509,2021,Cameron Dore,29,../../umpires/Cameron_Dore.html
091520210514,2021,Leigh Fisher,161,../../umpires/Leigh_Fisher.html
091520210514,2021,Justin Power,37,../../umpires/Justin_Power.html
091520210514,2021,Hayden Meyer,78,../../umpires/Hayden_Meyer.html
041620210515,2021,Brett Rosebury,442,../../umpires/Brett_Rosebury.html
041620210515,2021,Rob OGorman,135,../../umpires/Rob_OGorman.html
041620210515,2021,Jamie Broadbent,13,../../umpires/Jamie_Broadbent.html
101220210515,2021,Nick Brown,71,../../umpires/Nick_Brown.html
101220210515,2021,Rob Findlay,263,../../umpires/Rob_Findlay.html
101220210515,2021,Paul Rebeschini,13,../../umpires/Paul_Rebeschini.html
192020210515,2021,Leigh Haussen,73,../../umpires/Leigh_Haussen.html
192020210515,2021,Andrew Stephens,137,../../umpires/Andrew_Stephens.html
192020210515,2021,Nathan Williamson,95,../../umpires/Nathan_Williamson.html
142120210515,2021,Nick Foot,163,../../umpires/Nick_Foot.html
142120210515,2021,Brendan Hosking,178,../../umpires/Brendan_Hosking.html
142120210515,2021,Curtis Deboy,116,../../umpires/Curtis_Deboy.html
