match_id,year,umpire_name,umpire_career_games,umpire_url
041420190328,2019,Nick Foot,115,../../umpires/Nick_Foot.html
041420190328,2019,Andre Gianfagna,16,../../umpires/Andre_Gianfagna.html
011620190329,2019,Simon Meredith,343,../../umpires/Simon_Meredith.html
011620190329,2019,Rob Findlay,214,../../umpires/Rob_Findlay.html
011620190329,2019,Craig Fleer,101,../../umpires/Craig_Fleer.html
051520190330,2019,Brett Rosebury,400,../../umpires/Brett_Rosebury.html
051520190330,2019,Andrew Stephens,88,../../umpires/Andrew_Stephens.html
051520190330,2019,Brendan Hosking,133,../../umpires/Brendan_Hosking.html
031320190330,2019,Matt Stevic,358,../../umpires/Matt_Stevic.html
031320190330,2019,David Harris,117,../../umpires/David_Harris.html
031320190330,2019,Leigh Haussen,35,../../umpires/Leigh_Haussen.html
091120190330,2019,Shane McInerney,486,../../umpires/Shane_McInerney.html
091120190330,2019,Nathan Williamson,47,../../umpires/Nathan_Williamson.html
091120190330,2019,Brent Wallace,48,../../umpires/Brent_Wallace.html
182120190330,2019,Jeff Dalgleish,191,../../umpires/Jeff_Dalgleish.html
182120190330,2019,Sam Hay,181,../../umpires/Sam_Hay.html
182120190330,2019,Hayden Meyer,31,../../umpires/Hayden_Meyer.html
121920190331,2019,Dean Margetts,325,../../umpires/Dean_Margetts.html
121920190331,2019,Leigh Fisher,116,../../umpires/Leigh_Fisher.html
121920190331,2019,Andrew Mitchell,114,../../umpires/Andrew_Mitchell.html
071020190331,2019,Chris Donlon,292,../../umpires/Chris_Donlon.html
071020190331,2019,Jacob Mollison,218,../../umpires/Jacob_Mollison.html
071020190331,2019,Justin Power,2,../../umpires/Justin_Power.html
082020190331,2019,Shaun Ryan,307,../../umpires/Shaun_Ryan.html
082020190331,2019,Rob OGorman,88,../../umpires/Rob_OGorman.html
082020190331,2019,Nick Brown,38,../../umpires/Nick_Brown.html
010920190404,2019,Brett Rosebury,401,../../umpires/Brett_Rosebury.html
010920190404,2019,Andrew Stephens,89,../../umpires/Andrew_Stephens.html
010920190404,2019,Brendan Hosking,134,../../umpires/Brendan_Hosking.html
051120190405,2019,Matt Stevic,359,../../umpires/Matt_Stevic.html
051120190405,2019,David Harris,118,../../umpires/David_Harris.html
051120190405,2019,Leigh Haussen,36,../../umpires/Leigh_Haussen.html
031620190406,2019,Chris Donlon,293,../../umpires/Chris_Donlon.html
031620190406,2019,Jacob Mollison,219,../../umpires/Jacob_Mollison.html
031620190406,2019,Justin Power,3,../../umpires/Justin_Power.html
142120190406,2019,Shane McInerney,487,../../umpires/Shane_McInerney.html
142120190406,2019,Nathan Williamson,48,../../umpires/Nathan_Williamson.html
142120190406,2019,Brent Wallace,49,../../umpires/Brent_Wallace.html
131920190406,2019,Ray Chamberlain,290,../../umpires/Ray_Chamberlain.html
131920190406,2019,Nick Foot,116,../../umpires/Nick_Foot.html
131920190406,2019,Andre Gianfagna,17,../../umpires/Andre_Gianfagna.html
041820190406,2019,Simon Meredith,344,../../umpires/Simon_Meredith.html
041820190406,2019,Rob Findlay,215,../../umpires/Rob_Findlay.html
041820190406,2019,Craig Fleer,102,../../umpires/Craig_Fleer.html
072020190407,2019,Jeff Dalgleish,192,../../umpires/Jeff_Dalgleish.html
072020190407,2019,Sam Hay,182,../../umpires/Sam_Hay.html
072020190407,2019,Hayden Meyer,32,../../umpires/Hayden_Meyer.html
101220190407,2019,Shaun Ryan,308,../../umpires/Shaun_Ryan.html
101220190407,2019,Rob OGorman,89,../../umpires/Rob_OGorman.html
101220190407,2019,Nick Brown,39,../../umpires/Nick_Brown.html
081520190407,2019,Dean Margetts,326,../../umpires/Dean_Margetts.html
081520190407,2019,Leigh Fisher,117,../../umpires/Leigh_Fisher.html
081520190407,2019,Andrew Mitchell,115,../../umpires/Andrew_Mitchell.html
111620190411,2019,Brett Rosebury,402,../../umpires/Brett_Rosebury.html
111620190411,2019,Andrew Stephens,90,../../umpires/Andrew_Stephens.html
111620190411,2019,Brent Wallace,50,../../umpires/Brent_Wallace.html
040720190412,2019,Shaun Ryan,309,../../umpires/Shaun_Ryan.html
040720190412,2019,Brendan Hosking,135,../../umpires/Brendan_Hosking.html
040720190412,2019,Rob OGorman,90,../../umpires/Rob_OGorman.html
092120190413,2019,Chris Donlon,294,../../umpires/Chris_Donlon.html
092120190413,2019,Jacob Mollison,220,../../umpires/Jacob_Mollison.html
092120190413,2019,Justin Power,4,../../umpires/Justin_Power.html
051920190413,2019,Dean Margetts,327,../../umpires/Dean_Margetts.html
051920190413,2019,Alex Whetton,12,../../umpires/Alex_Whetton.html
051920190413,2019,Andrew Mitchell,116,../../umpires/Andrew_Mitchell.html
131420190413,2019,Simon Meredith,345,../../umpires/Simon_Meredith.html
131420190413,2019,Craig Fleer,103,../../umpires/Craig_Fleer.html
131420190413,2019,Hayden Meyer,33,../../umpires/Hayden_Meyer.html
011220190413,2019,Shane McInerney,488,../../umpires/Shane_McInerney.html
011220190413,2019,Leigh Fisher,118,../../umpires/Leigh_Fisher.html
011220190413,2019,David Harris,119,../../umpires/David_Harris.html
081820190413,2019,Ray Chamberlain,291,../../umpires/Ray_Chamberlain.html
081820190413,2019,Sam Hay,183,../../umpires/Sam_Hay.html
081820190413,2019,Nathan Williamson,49,../../umpires/Nathan_Williamson.html
032020190414,2019,Mathew Nicholls,335,../../umpires/Mathew_Nicholls.html
032020190414,2019,Nick Foot,117,../../umpires/Nick_Foot.html
032020190414,2019,Eleni Tee,17,../../umpires/Eleni_Tee.html
101520190414,2019,Rob Findlay,216,../../umpires/Rob_Findlay.html
101520190414,2019,Jeff Dalgleish,193,../../umpires/Jeff_Dalgleish.html
101520190414,2019,Leigh Haussen,37,../../umpires/Leigh_Haussen.html
041920190418,2019,Brett Rosebury,403,../../umpires/Brett_Rosebury.html
041920190418,2019,Nathan Williamson,50,../../umpires/Nathan_Williamson.html
041920190418,2019,Craig Fleer,104,../../umpires/Craig_Fleer.html
051220190419,2019,Sam Hay,184,../../umpires/Sam_Hay.html
051220190419,2019,Simon Meredith,346,../../umpires/Simon_Meredith.html
051220190419,2019,Rob Findlay,217,../../umpires/Rob_Findlay.html
131820190419,2019,Leigh Fisher,119,../../umpires/Leigh_Fisher.html
131820190419,2019,Andrew Stephens,91,../../umpires/Andrew_Stephens.html
131820190419,2019,Shaun Ryan,310,../../umpires/Shaun_Ryan.html
082120190420,2019,Mathew Nicholls,336,../../umpires/Mathew_Nicholls.html
082120190420,2019,Brendan Hosking,136,../../umpires/Brendan_Hosking.html
082120190420,2019,Eleni Tee,18,../../umpires/Eleni_Tee.html
111520190420,2019,Ray Chamberlain,292,../../umpires/Ray_Chamberlain.html
111520190420,2019,Alex Whetton,13,../../umpires/Alex_Whetton.html
111520190420,2019,David Harris,120,../../umpires/David_Harris.html
141620190420,2019,Chris Donlon,295,../../umpires/Chris_Donlon.html
141620190420,2019,Nick Foot,118,../../umpires/Nick_Foot.html
141620190420,2019,Andrew Mitchell,117,../../umpires/Andrew_Mitchell.html
030720190421,2019,Justin Power,5,../../umpires/Justin_Power.html
030720190421,2019,Jeff Dalgleish,194,../../umpires/Jeff_Dalgleish.html
030720190421,2019,Brent Wallace,51,../../umpires/Brent_Wallace.html
012020190421,2019,Rob OGorman,91,../../umpires/Rob_OGorman.html
012020190421,2019,Andre Gianfagna,18,../../umpires/Andre_Gianfagna.html
012020190421,2019,Jacob Mollison,221,../../umpires/Jacob_Mollison.html
091020190422,2019,Dean Margetts,328,../../umpires/Dean_Margetts.html
091020190422,2019,Hayden Meyer,34,../../umpires/Hayden_Meyer.html
091020190422,2019,Shane McInerney,489,../../umpires/Shane_McInerney.html
111420190424,2019,Brett Rosebury,404,../../umpires/Brett_Rosebury.html
111420190424,2019,Nathan Williamson,51,../../umpires/Nathan_Williamson.html
111420190424,2019,Craig Fleer,105,../../umpires/Craig_Fleer.html
040520190425,2019,Andrew Stephens,92,../../umpires/Andrew_Stephens.html
040520190425,2019,Brendan Hosking,137,../../umpires/Brendan_Hosking.html
040520190425,2019,Shaun Ryan,311,../../umpires/Shaun_Ryan.html
121320190426,2019,Chris Donlon,296,../../umpires/Chris_Donlon.html
121320190426,2019,Mathew Nicholls,337,../../umpires/Mathew_Nicholls.html
121320190426,2019,Andre Gianfagna,19,../../umpires/Andre_Gianfagna.html
192020190427,2019,Justin Power,6,../../umpires/Justin_Power.html
192020190427,2019,Sam Hay,185,../../umpires/Sam_Hay.html
192020190427,2019,Simon Meredith,347,../../umpires/Simon_Meredith.html
011520190427,2019,Hayden Meyer,35,../../umpires/Hayden_Meyer.html
011520190427,2019,John Howorth,1,../../umpires/John_Howorth.html
011520190427,2019,Shane McInerney,490,../../umpires/Shane_McInerney.html
162120190427,2019,Dean Margetts,329,../../umpires/Dean_Margetts.html
162120190427,2019,Ray Chamberlain,293,../../umpires/Ray_Chamberlain.html
162120190427,2019,Brent Wallace,52,../../umpires/Brent_Wallace.html
070820190427,2019,Jeff Dalgleish,195,../../umpires/Jeff_Dalgleish.html
070820190427,2019,Nick Brown,40,../../umpires/Nick_Brown.html
070820190427,2019,Alex Whetton,14,../../umpires/Alex_Whetton.html
031020190428,2019,Leigh Fisher,120,../../umpires/Leigh_Fisher.html
031020190428,2019,Matt Stevic,360,../../umpires/Matt_Stevic.html
031020190428,2019,Eleni Tee,19,../../umpires/Eleni_Tee.html
091820190428,2019,Rob OGorman,92,../../umpires/Rob_OGorman.html
091820190428,2019,Rob Findlay,218,../../umpires/Rob_Findlay.html
091820190428,2019,Jacob Mollison,222,../../umpires/Jacob_Mollison.html
041320190503,2019,Dean Margetts,330,../../umpires/Dean_Margetts.html
041320190503,2019,Rob OGorman,93,../../umpires/Rob_OGorman.html
041320190503,2019,Nathan Williamson,52,../../umpires/Nathan_Williamson.html
101120190504,2019,Jeff Dalgleish,196,../../umpires/Jeff_Dalgleish.html
101120190504,2019,Andre Gianfagna,20,../../umpires/Andre_Gianfagna.html
101120190504,2019,Shane McInerney,491,../../umpires/Shane_McInerney.html
152120190504,2019,Nick Brown,41,../../umpires/Nick_Brown.html
152120190504,2019,Jacob Mollison,223,../../umpires/Jacob_Mollison.html
152120190504,2019,Simon Meredith,348,../../umpires/Simon_Meredith.html
161920190504,2019,Alex Whetton,15,../../umpires/Alex_Whetton.html
161920190504,2019,Shaun Ryan,312,../../umpires/Shaun_Ryan.html
161920190504,2019,Craig Fleer,106,../../umpires/Craig_Fleer.html
071420190504,2019,Leigh Fisher,121,../../umpires/Leigh_Fisher.html
071420190504,2019,Andrew Stephens,93,../../umpires/Andrew_Stephens.html
071420190504,2019,Sam Hay,186,../../umpires/Sam_Hay.html
182020190504,2019,Matt Stevic,361,../../umpires/Matt_Stevic.html
182020190504,2019,Nick Foot,119,../../umpires/Nick_Foot.html
182020190504,2019,John Howorth,2,../../umpires/John_Howorth.html
031220190505,2019,Brett Rosebury,405,../../umpires/Brett_Rosebury.html
031220190505,2019,Brendan Hosking,138,../../umpires/Brendan_Hosking.html
031220190505,2019,Cameron Dore,1,../../umpires/Cameron_Dore.html
050920190505,2019,Mathew Nicholls,338,../../umpires/Mathew_Nicholls.html
050920190505,2019,Ray Chamberlain,294,../../umpires/Ray_Chamberlain.html
050920190505,2019,Eleni Tee,20,../../umpires/Eleni_Tee.html
010820190505,2019,Chris Donlon,297,../../umpires/Chris_Donlon.html
010820190505,2019,Rob Findlay,219,../../umpires/Rob_Findlay.html
010820190505,2019,Brent Wallace,53,../../umpires/Brent_Wallace.html
051620190510,2019,Simon Meredith,349,../../umpires/Simon_Meredith.html
051620190510,2019,Andre Gianfagna,21,../../umpires/Andre_Gianfagna.html
051620190510,2019,Jacob Mollison,224,../../umpires/Jacob_Mollison.html
030420190511,2019,Jeff Dalgleish,197,../../umpires/Jeff_Dalgleish.html
030420190511,2019,John Howorth,3,../../umpires/John_Howorth.html
030420190511,2019,Craig Fleer,107,../../umpires/Craig_Fleer.html
071920190511,2019,Brendan Hosking,139,../../umpires/Brendan_Hosking.html
071920190511,2019,Rob Findlay,220,../../umpires/Rob_Findlay.html
071920190511,2019,Cameron Dore,2,../../umpires/Cameron_Dore.html
112020190511,2019,Leigh Haussen,38,../../umpires/Leigh_Haussen.html
112020190511,2019,Rob OGorman,94,../../umpires/Rob_OGorman.html
112020190511,2019,Ray Chamberlain,295,../../umpires/Ray_Chamberlain.html
151820190511,2019,Chris Donlon,298,../../umpires/Chris_Donlon.html
151820190511,2019,Mathew Nicholls,339,../../umpires/Mathew_Nicholls.html
151820190511,2019,Eleni Tee,21,../../umpires/Eleni_Tee.html
011320190511,2019,Leigh Fisher,122,../../umpires/Leigh_Fisher.html
011320190511,2019,Brett Rosebury,406,../../umpires/Brett_Rosebury.html
011320190511,2019,Andrew Stephens,94,../../umpires/Andrew_Stephens.html
091220190512,2019,Nick Brown,42,../../umpires/Nick_Brown.html
091220190512,2019,Alex Whetton,16,../../umpires/Alex_Whetton.html
091220190512,2019,Shaun Ryan,313,../../umpires/Shaun_Ryan.html
102120190512,2019,Nick Foot,120,../../umpires/Nick_Foot.html
102120190512,2019,Matt Stevic,362,../../umpires/Matt_Stevic.html
102120190512,2019,Hayden Meyer,36,../../umpires/Hayden_Meyer.html
081420190512,2019,Dean Margetts,331,../../umpires/Dean_Margetts.html
081420190512,2019,Nathan Williamson,53,../../umpires/Nathan_Williamson.html
081420190512,2019,Brent Wallace,54,../../umpires/Brent_Wallace.html
111820190517,2019,Leigh Fisher,123,../../umpires/Leigh_Fisher.html
111820190517,2019,Dean Margetts,332,../../umpires/Dean_Margetts.html
111820190517,2019,Jeff Dalgleish,198,../../umpires/Jeff_Dalgleish.html
041520190518,2019,Simon Meredith,350,../../umpires/Simon_Meredith.html
041520190518,2019,Rob Findlay,221,../../umpires/Rob_Findlay.html
041520190518,2019,Andre Gianfagna,22,../../umpires/Andre_Gianfagna.html
011920190518,2019,Chris Donlon,299,../../umpires/Chris_Donlon.html
011920190518,2019,Leigh Haussen,39,../../umpires/Leigh_Haussen.html
011920190518,2019,Hayden Meyer,37,../../umpires/Hayden_Meyer.html
070920190518,2019,Nick Foot,121,../../umpires/Nick_Foot.html
070920190518,2019,Brett Rosebury,407,../../umpires/Brett_Rosebury.html
070920190518,2019,Jacob Mollison,225,../../umpires/Jacob_Mollison.html
050820190518,2019,Matt Stevic,363,../../umpires/Matt_Stevic.html
050820190518,2019,Mathew Nicholls,340,../../umpires/Mathew_Nicholls.html
050820190518,2019,Alex Whetton,17,../../umpires/Alex_Whetton.html
121620190518,2019,Brendan Hosking,140,../../umpires/Brendan_Hosking.html
121620190518,2019,John Howorth,4,../../umpires/John_Howorth.html
121620190518,2019,Ray Chamberlain,296,../../umpires/Ray_Chamberlain.html
132020190519,2019,Nick Brown,43,../../umpires/Nick_Brown.html
132020190519,2019,Shane McInerney,492,../../umpires/Shane_McInerney.html
132020190519,2019,Sam Hay,187,../../umpires/Sam_Hay.html
101420190519,2019,Rob OGorman,95,../../umpires/Rob_OGorman.html
101420190519,2019,Andrew Stephens,95,../../umpires/Andrew_Stephens.html
101420190519,2019,Shaun Ryan,314,../../umpires/Shaun_Ryan.html
032120190519,2019,Nathan Williamson,54,../../umpires/Nathan_Williamson.html
032120190519,2019,David Harris,121,../../umpires/David_Harris.html
032120190519,2019,Cameron Dore,3,../../umpires/Cameron_Dore.html
041620190524,2019,Dean Margetts,333,../../umpires/Dean_Margetts.html
041620190524,2019,Rob OGorman,96,../../umpires/Rob_OGorman.html
041620190524,2019,Mathew Nicholls,341,../../umpires/Mathew_Nicholls.html
101320190525,2019,Andrew Mitchell,118,../../umpires/Andrew_Mitchell.html
101320190525,2019,Alex Whetton,18,../../umpires/Alex_Whetton.html
101320190525,2019,Jacob Mollison,226,../../umpires/Jacob_Mollison.html
071220190525,2019,Nick Brown,44,../../umpires/Nick_Brown.html
071220190525,2019,Nathan Williamson,55,../../umpires/Nathan_Williamson.html
071220190525,2019,Shaun Ryan,315,../../umpires/Shaun_Ryan.html
011820190525,2019,Matt Stevic,364,../../umpires/Matt_Stevic.html
011820190525,2019,Andrew Stephens,96,../../umpires/Andrew_Stephens.html
011820190525,2019,David Harris,122,../../umpires/David_Harris.html
051420190525,2019,Chris Donlon,300,../../umpires/Chris_Donlon.html
051420190525,2019,Nick Foot,122,../../umpires/Nick_Foot.html
051420190525,2019,Simon Meredith,351,../../umpires/Simon_Meredith.html
092020190525,2019,Rob Findlay,222,../../umpires/Rob_Findlay.html
092020190525,2019,Andre Gianfagna,23,../../umpires/Andre_Gianfagna.html
092020190525,2019,Cameron Dore,4,../../umpires/Cameron_Dore.html
112120190526,2019,Leigh Haussen,40,../../umpires/Leigh_Haussen.html
112120190526,2019,Hayden Meyer,38,../../umpires/Hayden_Meyer.html
112120190526,2019,Ray Chamberlain,297,../../umpires/Ray_Chamberlain.html
031520190526,2019,Leigh Fisher,124,../../umpires/Leigh_Fisher.html
031520190526,2019,Curtis Deboy,76,../../umpires/Curtis_Deboy.html
031520190526,2019,Craig Fleer,108,../../umpires/Craig_Fleer.html
081920190526,2019,Jeff Dalgleish,199,../../umpires/Jeff_Dalgleish.html
081920190526,2019,Brendan Hosking,141,../../umpires/Brendan_Hosking.html
081920190526,2019,Sam Hay,188,../../umpires/Sam_Hay.html
121420190531,2019,Dean Margetts,334,../../umpires/Dean_Margetts.html
121420190531,2019,Ray Chamberlain,298,../../umpires/Ray_Chamberlain.html
121420190531,2019,Sam Hay,189,../../umpires/Sam_Hay.html
040820190601,2019,Craig Fleer,109,../../umpires/Craig_Fleer.html
040820190601,2019,Alex Whetton,19,../../umpires/Alex_Whetton.html
040820190601,2019,Simon Meredith,352,../../umpires/Simon_Meredith.html
202120190601,2019,Leigh Fisher,125,../../umpires/Leigh_Fisher.html
202120190601,2019,Shaun Ryan,316,../../umpires/Shaun_Ryan.html
202120190601,2019,Eleni Tee,22,../../umpires/Eleni_Tee.html
091620190601,2019,Chris Donlon,301,../../umpires/Chris_Donlon.html
091620190601,2019,Brendan Hosking,142,../../umpires/Brendan_Hosking.html
091620190601,2019,David Harris,123,../../umpires/David_Harris.html
101920190601,2019,Curtis Deboy,77,../../umpires/Curtis_Deboy.html
101920190601,2019,Andrew Stephens,97,../../umpires/Andrew_Stephens.html
101920190601,2019,Hayden Meyer,39,../../umpires/Hayden_Meyer.html
011120190601,2019,Nick Foot,123,../../umpires/Nick_Foot.html
011120190601,2019,Rob OGorman,97,../../umpires/Rob_OGorman.html
011120190601,2019,Andrew Mitchell,119,../../umpires/Andrew_Mitchell.html
131520190602,2019,Nathan Williamson,56,../../umpires/Nathan_Williamson.html
131520190602,2019,Rob Findlay,223,../../umpires/Rob_Findlay.html
131520190602,2019,Andre Gianfagna,24,../../umpires/Andre_Gianfagna.html
030520190602,2019,Justin Power,7,../../umpires/Justin_Power.html
030520190602,2019,Matt Stevic,365,../../umpires/Matt_Stevic.html
030520190602,2019,Jacob Mollison,227,../../umpires/Jacob_Mollison.html
071820190602,2019,Jeff Dalgleish,200,../../umpires/Jeff_Dalgleish.html
071820190602,2019,Mathew Nicholls,342,../../umpires/Mathew_Nicholls.html
071820190602,2019,Leigh Haussen,41,../../umpires/Leigh_Haussen.html
091420190607,2019,Matt Stevic,366,../../umpires/Matt_Stevic.html
091420190607,2019,Hayden Meyer,40,../../umpires/Hayden_Meyer.html
091420190607,2019,Alex Whetton,20,../../umpires/Alex_Whetton.html
091420190607,2019,Shaun Ryan,0,../../umpires/Shaun_Ryan.html
031920190608,2019,Mathew Nicholls,343,../../umpires/Mathew_Nicholls.html
031920190608,2019,Nathan Williamson,57,../../umpires/Nathan_Williamson.html
031920190608,2019,Andrew Mitchell,120,../../umpires/Andrew_Mitchell.html
031920190608,2019,Eleni Tee,0,../../umpires/Eleni_Tee.html
122020190608,2019,Leigh Haussen,42,../../umpires/Leigh_Haussen.html
122020190608,2019,Brendan Hosking,143,../../umpires/Brendan_Hosking.html
122020190608,2019,David Harris,124,../../umpires/David_Harris.html
122020190608,2019,Jacob Mollison,0,../../umpires/Jacob_Mollison.html
012120190608,2019,Chris Donlon,302,../../umpires/Chris_Donlon.html
012120190608,2019,Justin Power,8,../../umpires/Justin_Power.html
012120190608,2019,Ray Chamberlain,299,../../umpires/Ray_Chamberlain.html
012120190608,2019,Andre Gianfagna,0,../../umpires/Andre_Gianfagna.html
161820190609,2019,Dean Margetts,335,../../umpires/Dean_Margetts.html
161820190609,2019,Sam Hay,190,../../umpires/Sam_Hay.html
161820190609,2019,Simon Meredith,353,../../umpires/Simon_Meredith.html
161820190609,2019,Craig Fleer,0,../../umpires/Craig_Fleer.html
041120190610,2019,Matt Stevic,367,../../umpires/Matt_Stevic.html
041120190610,2019,Curtis Deboy,78,../../umpires/Curtis_Deboy.html
041120190610,2019,Alex Whetton,21,../../umpires/Alex_Whetton.html
041120190610,2019,Shaun Ryan,0,../../umpires/Shaun_Ryan.html
011420190613,2019,Mathew Nicholls,344,../../umpires/Mathew_Nicholls.html
011420190613,2019,Nathan Williamson,58,../../umpires/Nathan_Williamson.html
011420190613,2019,Rob Findlay,224,../../umpires/Rob_Findlay.html
011420190613,2019,Leigh Haussen,0,../../umpires/Leigh_Haussen.html
051020190614,2019,Leigh Fisher,126,../../umpires/Leigh_Fisher.html
051020190614,2019,Ray Chamberlain,300,../../umpires/Ray_Chamberlain.html
051020190614,2019,Simon Meredith,354,../../umpires/Simon_Meredith.html
051020190614,2019,Brent Wallace,0,../../umpires/Brent_Wallace.html
152020190615,2019,Nick Foot,124,../../umpires/Nick_Foot.html
152020190615,2019,Justin Power,9,../../umpires/Justin_Power.html
152020190615,2019,Alex Whetton,22,../../umpires/Alex_Whetton.html
152020190615,2019,David Harris,0,../../umpires/David_Harris.html
081320190615,2019,Jeff Dalgleish,201,../../umpires/Jeff_Dalgleish.html
081320190615,2019,Curtis Deboy,79,../../umpires/Curtis_Deboy.html
081320190615,2019,Brendan Hosking,144,../../umpires/Brendan_Hosking.html
081320190615,2019,Cameron Dore,0,../../umpires/Cameron_Dore.html
030720190615,2019,Sam Hay,191,../../umpires/Sam_Hay.html
030720190615,2019,Rob OGorman,98,../../umpires/Rob_OGorman.html
030720190615,2019,Andrew Stephens,98,../../umpires/Andrew_Stephens.html
030720190615,2019,Hayden Meyer,0,../../umpires/Hayden_Meyer.html
122120190616,2019,Brett Rosebury,408,../../umpires/Brett_Rosebury.html
122120190616,2019,Nick Brown,45,../../umpires/Nick_Brown.html
122120190616,2019,Nathan Williamson,59,../../umpires/Nathan_Williamson.html
122120190616,2019,Jacob Mollison,0,../../umpires/Jacob_Mollison.html
051820190620,2019,Dean Margetts,336,../../umpires/Dean_Margetts.html
051820190620,2019,Jeff Dalgleish,202,../../umpires/Jeff_Dalgleish.html
051820190620,2019,Hayden Meyer,42,../../umpires/Hayden_Meyer.html
051820190620,2019,Simon Meredith,0,../../umpires/Simon_Meredith.html
101620190621,2019,Justin Power,10,../../umpires/Justin_Power.html
101620190621,2019,Rob OGorman,99,../../umpires/Rob_OGorman.html
101620190621,2019,David Harris,126,../../umpires/David_Harris.html
101620190621,2019,Shaun Ryan,0,../../umpires/Shaun_Ryan.html
081120190622,2019,Nick Foot,125,../../umpires/Nick_Foot.html
081120190622,2019,Curtis Deboy,80,../../umpires/Curtis_Deboy.html
081120190622,2019,Rob Findlay,225,../../umpires/Rob_Findlay.html
081120190622,2019,Cameron Dore,0,../../umpires/Cameron_Dore.html
151920190622,2019,Nick Brown,46,../../umpires/Nick_Brown.html
151920190622,2019,Craig Fleer,111,../../umpires/Craig_Fleer.html
151920190622,2019,Andrew Mitchell,121,../../umpires/Andrew_Mitchell.html
151920190622,2019,Brent Wallace,0,../../umpires/Brent_Wallace.html
091320190622,2019,Leigh Fisher,127,../../umpires/Leigh_Fisher.html
091320190622,2019,Brett Rosebury,409,../../umpires/Brett_Rosebury.html
091320190622,2019,Andre Gianfagna,26,../../umpires/Andre_Gianfagna.html
091320190622,2019,Leigh Haussen,0,../../umpires/Leigh_Haussen.html
040720190623,2019,Dean Margetts,337,../../umpires/Dean_Margetts.html
040720190623,2019,Andrew Stephens,99,../../umpires/Andrew_Stephens.html
040720190623,2019,Hayden Meyer,43,../../umpires/Hayden_Meyer.html
040720190623,2019,Simon Meredith,0,../../umpires/Simon_Meredith.html
052120190627,2019,Mathew Nicholls,345,../../umpires/Mathew_Nicholls.html
052120190627,2019,Brendan Hosking,145,../../umpires/Brendan_Hosking.html
052120190627,2019,Andre Gianfagna,27,../../umpires/Andre_Gianfagna.html
010920190628,2019,Leigh Fisher,128,../../umpires/Leigh_Fisher.html
010920190628,2019,Nathan Williamson,60,../../umpires/Nathan_Williamson.html
010920190628,2019,Jacob Mollison,230,../../umpires/Jacob_Mollison.html
101820190629,2019,Andrew Stephens,100,../../umpires/Andrew_Stephens.html
101820190629,2019,David Harris,127,../../umpires/David_Harris.html
101820190629,2019,Brent Wallace,57,../../umpires/Brent_Wallace.html
162020190629,2019,Simon Meredith,357,../../umpires/Simon_Meredith.html
162020190629,2019,Rob Findlay,226,../../umpires/Rob_Findlay.html
162020190629,2019,Cameron Dore,7,../../umpires/Cameron_Dore.html
041220190629,2019,Leigh Haussen,45,../../umpires/Leigh_Haussen.html
041220190629,2019,Ray Chamberlain,301,../../umpires/Ray_Chamberlain.html
041220190629,2019,Alex Whetton,23,../../umpires/Alex_Whetton.html
071320190629,2019,Jeff Dalgleish,203,../../umpires/Jeff_Dalgleish.html
071320190629,2019,Craig Fleer,112,../../umpires/Craig_Fleer.html
071320190629,2019,Andrew Mitchell,122,../../umpires/Andrew_Mitchell.html
141520190630,2019,Justin Power,11,../../umpires/Justin_Power.html
141520190630,2019,Matt Stevic,368,../../umpires/Matt_Stevic.html
